contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_1 Stadhuis,0546::SB1,2311 EJ,1338,1336,5,5,0,0,4,1263,80,0,1,0,1,0,0,1347,231,171,46,90,90,394,181,31,9,9,73,3,4,3,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_2 Rijksmuseum van Oudheden,0546::SB2,2311 EW,1717,1732,5,10,0,2,0,1661,88,0,0,0,2,0,0,1749,363,260,39,87,76,487,271,34,11,2,86,1,4,6,5
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau  Stembureau_3 Erfgoed Leiden en Omstreken,0546::SB3,2311 PZ,1450,782,3,3,0,0,1,741,46,0,0,0,0,0,0,788,155,122,13,50,56,188,125,15,7,1,46,2,0,1,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_4 't Huis op de Waard,0546::SB4,2312 SG,1402,587,3,2,0,2,0,551,39,0,0,2,0,0,0,590,89,82,42,19,76,139,73,18,2,9,36,0,1,1,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_5 De Meelbox (Nieuw Groenhoven),0546::SB5,2316 XX,1218,420,2,1,0,0,0,395,28,0,0,0,0,0,0,423,41,56,41,20,65,82,58,5,0,6,41,0,3,0,2
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_6 Leger des Heils,0546::SB6,2312 SR,1620,904,6,0,0,0,0,907,0,0,0,3,0,0,0,907,121,152,27,30,110,231,133,24,6,9,53,1,2,2,3
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_7 Het Hooglandse Huys,0546::SB7,2312 HV,1447,712,6,2,0,0,2,682,36,0,0,0,0,0,0,720,124,94,15,40,52,181,133,19,6,5,40,0,2,0,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_8 Het Hooglandse Huys,0546::SB8,2312 HV,1580,605,2,1,0,0,0,573,35,0,1,0,1,0,0,608,84,78,24,37,49,161,96,25,9,2,30,3,3,4,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_9 Woningcorporatie De Sleutels,0546::SB9,2311 NV,1562,850,1,2,0,0,0,780,73,0,0,0,0,0,0,853,121,109,62,38,85,202,136,17,4,9,54,3,2,7,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_10 Het Marehuis,0546::SB10,2312 XS,1396,912,6,3,0,2,3,877,43,0,0,0,2,0,0,923,152,118,29,45,59,259,140,42,9,4,53,0,2,0,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_11 Het Leidse Volkshuis,0546::SB11,2312 DD,1191,613,5,0,0,1,0,585,32,0,0,1,0,0,0,617,127,76,21,42,50,166,84,11,3,1,29,0,3,0,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_12 Rijksmuseum Volkenkunde,0546::SB12,2312 BS,1670,751,12,2,0,2,0,709,54,0,0,2,0,0,0,763,88,110,46,44,62,159,143,18,2,8,65,1,3,1,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_13 Speeltuinvereniging Morschkwartier,0546::SB13,2332 XH,1744,1122,0,1,0,0,1,1038,84,0,0,0,0,0,0,1123,105,183,135,70,125,227,142,35,7,9,75,5,2,1,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_14 Serviceflat Schouwenhove,0546::SB14,2332 DP,1600,827,5,2,1,0,0,769,66,0,0,0,1,0,0,835,127,118,102,94,102,119,69,15,5,24,43,2,0,6,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_16 Maranathawijkgemeente,0546::SB15,2332 JC,2011,692,2,3,0,0,0,627,70,0,0,0,0,0,0,697,75,100,97,71,107,93,65,22,3,30,25,3,0,0,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_17 Woonzorgcentrum Robijnhof,0546::SB16,2332 KJ,1740,837,3,2,0,0,0,771,71,0,0,0,0,0,0,842,120,118,98,88,90,135,68,28,6,31,43,2,3,6,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_18 Bonaventuracollege,0546::SB17,2334 ER,1103,558,3,0,0,0,0,522,39,0,0,0,0,0,0,561,73,104,20,40,37,141,91,12,3,10,27,0,0,0,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_19 De Leidse Houtschool,0546::SB18,2334 CG,1974,1082,5,3,0,0,0,973,117,0,0,0,0,0,0,1090,150,168,20,80,44,324,183,29,5,11,59,2,4,3,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_20 SBO School De Vlieger,0546::SB19,2312 NC,1485,699,4,1,0,0,0,661,43,0,0,0,0,0,0,704,70,99,21,43,73,166,133,17,2,7,64,0,1,3,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_21 Vrije school Mareland,0546::SB20,2316 HA,2148,915,4,1,34,0,0,873,81,0,0,0,34,0,0,954,111,125,64,41,89,223,181,23,2,6,46,1,2,1,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_22 Dienstencentrum Rondedans,0546::SB21,2316 NZ,1875,635,2,7,0,0,0,572,72,0,0,0,0,0,0,644,52,81,108,33,105,118,63,10,4,14,35,6,2,3,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_23 Verpleeghuis Overrhyn,0546::SB22,2316 GJ,1406,365,5,6,0,0,1,327,48,0,0,0,0,0,0,376,30,48,53,13,79,61,32,7,3,13,20,4,2,0,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_24 Het Gebouw,0546::SB23,2315 VA,2229,763,7,6,0,0,0,696,80,0,0,0,0,0,0,776,65,109,139,32,134,138,56,15,3,13,40,13,3,2,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_26 Dienstencentrum Zijloever,0546::SB24,2315 JS,1644,454,2,1,0,0,0,400,57,0,0,0,0,0,0,457,31,54,138,28,73,55,25,4,2,15,24,0,3,1,1
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_28 Buurtcentrum De Kooi,0546::SB25,2315 CD,1401,515,5,1,0,0,1,468,52,0,0,0,0,0,0,521,34,66,124,21,101,70,36,15,0,13,32,1,1,1,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_29 Kinderdagverblijf Admiraal de Ruyter,0546::SB26,2315 KT,1532,667,2,3,0,3,0,608,67,0,0,0,3,0,0,675,60,76,106,26,107,117,85,10,5,16,57,1,0,1,0
Leiden,Leiden,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stembureau_30 Zorgcentrum Roomburgh,0546::SB27,2314 ZC,1196,445,2,1,0,0,0,414,34,0,0,0,0,0,0,448,45,53,50,59,62,80,45,15,4,9,19,0,3,1,0
