contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau het Stadhuis,0392::SB1,2011 RD,1951,1498,9,10,0,0,1,1374,142,0,0,0,0,0,0,1517,263,231,61,337,144,56,190,108,13,27,12,16,1,8,31
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Janskliniek,0392::SB2,2011 RS,1603,804,5,5,0,0,0,742,72,0,0,0,0,0,0,814,113,100,48,157,105,41,90,82,10,19,14,8,0,1,16
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Frans Loenenhofje,0392::SB3,2011 NV,2191,712,6,1,0,1,1,658,61,0,0,0,1,0,0,720,140,96,23,154,55,37,88,59,12,15,12,5,0,5,11
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Stadsbibliotheek,0392::SB4,2011 XP,1727,1086,3,1,0,1,0,993,96,0,0,1,0,0,0,1089,153,150,42,263,111,42,156,105,7,13,14,4,1,7,18
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Rosenstock-Huessy Huis,0392::SB5,2011 CV,1869,851,5,2,0,0,2,783,73,0,0,0,0,0,0,858,126,110,59,150,112,31,121,93,6,12,14,5,0,1,11
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool de Kring,0392::SB6,2011 KZ,1424,639,3,0,0,0,0,576,66,0,0,0,0,0,0,642,98,107,27,158,52,26,70,58,6,9,11,3,2,2,10
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Oud-Katholieke Kerk H.H. A en M.,0392::SB7,2013 AV,1223,689,0,2,0,0,0,628,63,0,0,0,0,0,0,691,102,124,26,150,58,34,103,44,3,13,16,5,1,4,6
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Woningbouwvereniging Rosehaghe,0392::SB8,2013 DR,1249,612,6,0,0,0,0,559,59,0,0,0,0,0,0,618,76,76,23,155,72,26,78,49,14,17,6,4,1,3,12
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Speeltuin Klarenhof,0392::SB9,2013 RN,1642,718,2,3,0,0,0,665,58,0,0,0,0,0,0,723,82,82,84,139,90,26,77,85,13,17,6,8,0,4,5
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 2e Volksbadhuis,0392::SB10,2013 PW,1973,895,7,2,0,0,0,822,82,0,0,0,0,0,0,904,82,126,68,179,120,44,128,74,10,24,10,11,1,3,15
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau ECL locatie Leidsevaart,0392::SB11,2014 HE,1238,715,4,3,0,0,0,667,55,0,0,0,0,0,0,722,101,82,46,130,93,60,83,56,11,16,17,6,4,2,8
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Pelgrimkerk,0392::SB12,2014 KB,1010,622,5,3,0,0,0,579,51,0,0,0,0,0,0,630,74,57,61,101,99,45,73,43,13,15,19,5,0,4,13
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Speeltuin Jeugdland,0392::SB13,2014 CN,1841,1006,4,0,0,0,0,935,75,0,0,0,0,0,0,1010,164,125,61,223,77,75,126,65,20,27,22,9,0,3,9
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool de Zuidwester,0392::SB14,2014 EB,1331,781,1,0,0,0,0,709,73,0,0,0,0,0,0,782,127,104,40,155,66,74,113,49,2,12,15,10,0,6,8
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcentrum het Broederhuis,0392::SB15,2032 TC,2089,997,8,7,0,0,1,919,92,0,0,0,0,0,0,1012,102,135,137,161,162,66,49,65,29,42,24,6,2,7,10
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcentrum Oosterkerk,0392::SB16,2032 WC,1735,622,1,0,0,0,0,578,45,0,0,0,0,0,0,623,75,63,84,79,99,45,50,54,13,22,17,9,1,4,7
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Hildebrand/Martin Luther Kingschool,0392::SB17,2032 KA,2037,774,7,0,0,0,1,710,70,0,0,0,0,0,0,781,109,91,92,127,125,50,71,46,12,14,11,7,1,7,11
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool de Zuiderpolder,0392::SB18,2033 TM,1547,377,1,0,0,0,0,343,35,0,0,0,0,0,0,378,30,48,59,56,66,17,29,13,6,15,8,1,7,10,12
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Reinaldahuis,0392::SB19,2033 TA,1112,688,6,2,0,0,0,645,51,0,0,0,0,0,0,696,57,113,100,73,88,85,30,34,40,33,9,3,11,7,5
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool de Zuiderpolder,0392::SB20,2033 CE,1448,710,2,6,0,0,1,646,71,0,0,0,0,0,0,718,71,99,115,89,97,67,44,40,19,30,19,3,2,9,6
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Buurthuis De Zuidparker,0392::SB21,2033 ZD,1119,345,3,1,0,0,0,311,38,0,0,0,0,0,0,349,60,55,45,40,35,22,16,17,10,25,8,4,1,2,5
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Blauwe Wetering,0392::SB22,2033 PZ,1322,396,1,1,0,0,0,365,33,0,0,0,0,0,0,398,29,61,78,29,55,23,31,30,9,17,13,1,10,4,6
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Speeltuinvereniging Kindervreugd,0392::SB23,2033 NH,1633,538,1,0,0,0,0,483,56,0,0,0,0,0,0,539,61,52,103,78,81,31,38,40,10,15,8,5,6,4,6
Haarlem,Haarlem,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Hamelink,0392::SB24,2033 LG,1340,507,5,0,0,0,0,475,37,0,0,0,0,0,0,512,30,73,118,39,100,32,22,32,18,26,5,3,1,4,4
