contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Diafaan, locatie Pelgromhof",0299::SB1,,1405,747,4,1,0,0,0,704,48,0,0,0,0,0,0,752,123,86,190,49,88,77,24,9,2,20,32,0,1,0,6,2,37,0,1
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau NME-gebouw,0299::SB2,,1266,579,0,2,1,0,0,537,45,0,0,0,1,0,0,582,88,54,101,61,72,83,15,5,4,20,20,1,0,0,10,3,38,4,0
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Tamboerijn,0299::SB3,,1331,588,0,3,0,0,0,542,49,0,0,0,0,0,0,591,79,86,78,56,80,75,28,14,0,25,21,1,1,1,9,0,29,4,1
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Rode Kruis gebouw,0299::SB4,,1497,624,0,1,0,3,0,561,61,0,0,3,0,0,0,622,94,67,63,87,116,83,14,6,2,27,27,0,4,1,8,0,23,2,0
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Carrousel,0299::SB5,,1277,505,0,1,0,2,0,465,39,0,0,2,0,0,0,504,62,59,58,73,84,74,9,7,2,17,21,1,3,0,4,3,25,1,2
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kantine AV De Liemers,0299::SB6,,1562,778,4,0,0,6,0,698,78,0,0,6,0,0,0,776,148,103,105,74,92,121,33,10,0,22,24,0,0,3,10,4,28,1,0
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau OBS Het Kofschip,0299::SB7,,1316,718,2,2,0,3,2,649,74,0,0,0,3,0,0,725,103,96,109,74,80,114,37,8,1,24,30,0,0,0,10,2,24,5,1
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Rijnstate ziekenhuis Zevenaar,0299::SB8,,1422,754,7,1,1,0,0,693,70,0,0,0,1,0,0,763,136,73,149,62,114,101,27,10,2,13,27,2,1,0,12,0,20,3,2
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool Lindenhage,0299::SB9,,1461,402,0,1,0,0,0,368,35,0,0,0,0,0,0,403,84,61,55,38,43,56,18,7,0,7,16,0,0,0,6,0,11,0,0
Arnhem,Zevenaar,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Caleidoz Dienstencentrum De Hooge Bongert,0299::SB10,,1497,827,3,4,0,0,0,765,69,0,0,0,0,0,0,834,99,86,141,111,124,90,28,11,2,28,48,0,2,0,9,4,41,3,0
