contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,PVV (Partij voor de Vrijheid),CDA,VVD,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),GROENLINKS,Democraten 66 (D66),50PLUS,Partij voor de Dieren,Volkspartij Limburg,LOKAAL-LIMBURG,Partij voor Leefbaarheid en Democratie
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Stadswinkel Venlo,0983::SB1,5911 HT,1600,707,4,1,0,0,0,665,47,0,0,0,0,0,0,712,103,95,179,71,69,45,83,21,26,6,8,1
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Huize Beerendonck,0983::SB2,5911 AD,1622,780,6,1,0,0,0,706,81,0,0,0,0,0,0,787,93,120,179,65,103,54,101,19,27,10,7,2
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeentearchief Venlo,0983::SB3,5914 PV,1656,723,1,1,0,0,0,647,78,0,0,0,0,0,0,725,110,146,138,47,95,45,68,26,19,20,7,2
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Lokaal Veestraat,0983::SB4,5914 RR,1440,516,5,1,0,0,0,468,54,0,0,0,0,0,0,522,138,87,52,41,73,17,36,22,11,29,7,3
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basissschool de Meule,0983::SB5,5914 XS,1543,691,1,0,0,0,0,616,76,0,0,0,0,0,0,692,118,139,110,57,96,27,69,22,21,12,14,6
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Stichting de Witte Kerk,0983::SB6,5914 PE,1199,433,3,1,0,0,0,376,61,0,0,0,0,0,0,437,134,45,48,38,79,13,24,15,16,17,3,1
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gilde Opleidingen,0983::SB7,5913 ES,1422,783,3,2,0,0,0,691,97,0,0,0,0,0,0,788,93,149,251,40,76,45,88,14,16,1,8,2
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau De Bantuin,0983::SB8,5916 SW,1715,870,9,3,0,0,0,770,112,0,0,0,0,0,0,882,133,185,237,61,84,46,72,23,16,3,9,1
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau wijkgebouw d'n Dörpel,0983::SB9,5913 CZ,1851,1041,5,5,0,0,0,949,102,0,0,0,0,0,0,1051,141,202,264,75,113,39,119,42,15,7,19,5
Venlo,Venlo,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Talentencampus Venlo,0983::SB10,5913 GB,1627,774,2,0,0,0,0,697,79,0,0,0,0,0,0,776,76,150,224,60,65,53,92,26,11,8,8,1
