contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis,0844::SB1,5482NG,2013,896,1,6,0,0,0,813,90,0,0,0,0,0,0,903,148,245,83,148,78,94,29,35,15,0,1,17,0,3
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Mgr. Bekkershuis,0844::SB2,5482JD,1706,742,5,2,0,0,0,687,63,0,1,0,1,0,0,750,70,176,107,169,58,60,20,45,21,2,1,10,2,1
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Dioscuren,0844::SB3,5481KD,1849,963,1,1,0,0,0,849,116,0,0,0,0,0,0,965,141,301,104,121,74,110,26,36,20,1,1,18,2,8
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Hoogakkers,0844::SB4,5482AL,2059,681,0,1,0,0,0,619,63,0,0,0,0,0,0,682,96,92,106,190,56,68,15,31,17,1,0,6,1,2
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Vink,0844::SB5,5482BD,2018,950,0,4,0,0,0,849,106,0,1,0,1,0,0,955,139,141,155,255,64,101,19,35,25,0,0,14,1,1
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Schakel,0844::SB6,5482DA,1351,602,1,0,0,0,1,535,67,0,0,0,0,0,0,603,101,158,76,116,31,46,13,25,20,1,0,13,1,1
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Spectrum,0844::SB7,5482WN,2067,897,2,1,0,0,0,813,87,0,0,0,0,0,0,900,173,270,61,116,64,116,26,46,22,0,0,2,1,0
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Kajuit,0844::SB8,5482MA,1780,636,1,2,0,0,0,584,55,0,0,0,0,0,0,639,91,88,107,172,47,63,15,27,10,0,0,13,0,3
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Kikvorsch,0844::SB9,5481EJ,1568,656,2,3,0,0,1,585,75,0,0,0,0,0,0,661,85,161,125,139,28,39,11,37,17,0,1,5,1,7
's-Hertogenbosch,Schijndel,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Het Gasthuis,0844::SB10,5481HL,1990,673,2,2,0,0,0,600,77,0,0,0,0,0,0,677,72,165,91,137,51,83,17,26,14,0,0,14,1,2
