contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP,JEZUS LEEFT
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Het Raadhuis,0824::SB1,,1289,657,2,3,0,0,1,603,58,0,0,0,0,0,0,662,194,108,55,65,58,84,35,23,16,0,0,10,1,7,1
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum De Vloet,0824::SB2,,1108,599,0,0,0,0,1,553,45,0,0,0,0,0,0,599,158,142,46,63,35,79,15,35,13,0,0,7,1,5,0
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Atelier De Krekul,0824::SB3,,1318,572,0,1,0,0,0,518,56,0,0,0,1,0,0,574,114,65,96,118,40,61,19,24,18,1,0,11,1,4,0
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Tovervogel,0824::SB4,,1174,639,2,4,0,0,0,577,68,0,0,0,0,0,0,645,232,103,46,53,26,94,33,22,19,0,1,4,0,6,0
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De  Levenskerk/ De Luifel,0824::SB5,,1095,724,0,2,0,0,0,661,65,0,0,0,0,0,0,726,205,123,42,63,73,107,43,21,29,1,1,9,0,7,0
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Brede school De Bunders,0824::SB6,,1091,781,2,2,0,0,1,705,79,0,0,0,0,0,0,785,283,146,36,44,35,127,36,38,15,0,0,10,0,11,0
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ontmoetingscentrum De Coppele,0824::SB7,,2096,868,4,6,0,0,1,797,80,0,0,0,0,0,0,878,97,110,130,190,111,81,55,43,25,0,2,19,0,4,1
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 2College Durendael,0824::SB8,,1614,665,0,2,0,0,1,606,60,0,0,0,0,0,0,667,159,130,57,69,56,111,27,23,13,0,0,8,0,11,1
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Molenhoek,0824::SB9,,1614,564,1,2,0,0,0,513,54,0,0,0,0,0,0,567,129,75,73,65,38,97,35,15,13,0,0,14,1,7,2
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum Pannenschuur,0824::SB10,,1855,825,1,3,2,0,0,758,69,0,0,2,0,0,0,827,122,87,126,175,79,109,42,28,27,0,0,22,0,6,2
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Kerkhovense Molen,0824::SB11,,1056,548,2,1,0,0,1,510,40,0,0,0,0,0,0,551,86,81,79,94,45,88,18,22,18,0,1,9,0,6,1
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Cult. centr. Den Boogaard,0824::SB12,,2446,1348,3,4,0,12,0,1199,144,0,0,12,0,0,0,1343,303,383,110,175,87,144,28,53,32,0,0,16,0,17,0
Tilburg,Oisterwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Park Stanislaus,0824::SB13,,2342,921,2,6,0,0,0,929,0,0,0,0,0,0,0,929,232,217,100,114,52,96,25,38,14,0,0,23,0,8,2
