contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Stadhuis,0439::SB1,1441 DM,1794,945,3,2,0,1,0,872,79,0,0,0,1,0,0,951,186,112,131,119,90,104,48,50,38,39,13,4,2,4,5
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Avondzon,0439::SB2,1441 CM,1616,673,2,2,0,0,0,619,58,0,0,0,0,0,0,677,110,70,119,80,79,45,40,46,39,21,12,4,1,4,3
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Bibliotheek Purmerend,0439::SB3,1441 MP,1957,911,6,9,0,0,1,817,108,0,0,0,0,0,0,926,126,105,159,97,130,89,50,49,19,49,16,8,0,5,9
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau De Zorgcirkel, locatie De Viervorst",0439::SB4,1441 HC,1306,662,4,5,0,0,0,627,44,0,0,0,0,0,0,671,94,87,105,53,72,74,37,32,45,46,5,4,0,2,6
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Verzorgingshuis De Tien Gemeenten,0439::SB5,1442 AA,1216,649,5,6,0,1,0,605,56,0,0,0,1,0,0,661,115,81,87,78,65,86,29,35,29,27,9,2,0,3,3
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Obs 't Carrousel,0439::SB6,1442 PZ,1820,659,3,3,0,1,0,615,49,0,0,1,0,0,0,664,68,102,138,65,115,42,23,27,20,23,11,3,5,6,11
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Bets Frijlingschool,0439::SB7,1442 EC,1303,496,2,5,0,0,0,473,30,0,0,0,0,0,0,503,57,62,89,49,58,42,19,32,23,38,12,3,1,6,5
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau De Zorgcirkel, locatie Novawhere",0439::SB8,1444 HT,1109,568,0,3,0,2,0,527,46,0,0,0,2,0,0,573,130,75,71,69,41,60,19,29,22,18,13,2,1,10,8
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau De Zorgcirkel, Jaap van Praag",0439::SB9,1444 TA,1675,758,1,2,0,0,0,706,55,0,0,0,0,0,0,761,126,103,94,93,75,88,40,39,41,36,10,1,0,8,4
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcetrum De Inval,0439::SB10,1444 HV,1945,740,1,5,1,0,0,696,49,0,0,1,0,0,0,745,98,103,105,91,107,75,27,39,28,37,15,6,1,4,4
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Lijn 5 (oude montessorischool),0439::SB11,1444 GE,1350,600,3,1,0,0,0,540,64,0,0,0,0,0,0,604,88,59,101,81,66,73,29,26,14,27,6,8,2,6,14
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkplein Where,0439::SB12,1443 BM,1399,948,3,3,0,0,0,876,82,0,2,0,4,0,2,958,110,88,185,83,155,86,35,35,47,72,30,9,0,9,4
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Prinsenstichting, loc.Rudolf Garrel",0439::SB13,1443 LH,1321,389,5,1,0,0,0,360,35,0,0,0,0,0,0,395,47,56,73,37,51,41,27,13,14,15,5,4,0,3,3
