contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 1  Gemeentehuis,0381::SB1,,1711,1009,3,5,0,1,2,942,72,0,0,1,0,0,0,1016,276,85,67,204,63,84,70,38,27,18,48,4,1,11,13
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 2  Vrije Evangelische Gemeente,0381::SB2,,1535,965,3,4,0,3,2,860,113,0,0,0,3,0,0,975,377,59,44,238,41,75,46,26,9,11,25,3,0,6,5
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 3  Huize Godelinde,0381::SB3,,1491,870,3,2,0,0,1,781,93,0,0,0,0,0,0,875,270,109,68,137,59,92,49,23,17,15,22,1,0,7,1
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 4  De Hoeksteen,0381::SB4,,1500,1064,2,3,0,0,0,933,136,0,0,0,0,0,0,1069,366,97,42,260,45,84,66,31,10,11,29,3,0,16,4
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 5  Café De Viersprong,0381::SB5,,1559,753,2,3,0,2,1,688,71,0,0,0,2,0,0,760,153,77,75,146,53,45,57,46,19,21,24,8,0,22,7
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 6  Peuterspeelzaal Talamander,0381::SB6,,1548,598,3,1,0,0,1,551,50,0,0,0,0,0,0,602,97,65,85,104,63,37,35,28,7,30,23,4,1,10,9
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 7  Julianaschool,0381::SB7,,1706,903,5,2,0,0,1,809,100,0,0,0,0,0,0,910,236,96,83,169,69,80,41,27,12,24,51,1,1,6,7
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 9  R.I.B.W. (v/h De Essen),0381::SB9,,1802,822,6,2,0,0,0,830,0,0,0,0,0,0,0,830,160,92,63,117,73,110,80,43,17,13,29,3,0,13,9
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 10 Trefpunt,0381::SB10,,1650,761,2,0,0,0,0,715,48,0,0,0,0,0,0,763,122,75,111,99,73,102,39,32,26,29,42,2,0,8,1
Haarlem,Bussum,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 11 Breeduit,0381::SB11,,1548,672,1,1,0,0,0,607,67,0,0,0,0,0,0,674,80,79,102,88,84,54,42,38,21,17,42,4,0,14,7
