contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BIBLIOTHEEK HELMOND-PEEL,0794::SB101,5701 RV,2147,770,4,3,0,1,0,693,83,0,0,1,0,0,0,776,48,110,186,188,70,61,32,41,15,4,4,5,0,6
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKHUIS BREDE SCHOOL DE FONKEL,0794::SB102,5701 VL,2581,992,3,6,0,0,0,850,153,0,0,0,2,0,0,1003,63,128,224,273,109,67,42,24,27,3,6,12,5,9
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau STADSKANTOOR HELMOND,0794::SB103,5701 NV,1902,599,3,1,0,0,0,533,70,0,0,0,0,0,0,603,72,78,130,126,60,53,15,30,20,1,5,5,1,3
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau VALKENNEST (BETHLEHEMKERK),0794::SB104,5702 PJ,2901,881,2,1,0,1,0,775,110,0,0,0,1,0,0,885,65,119,186,230,56,82,43,58,18,1,3,11,1,8
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau STADSWINKEL,0794::SB105,5707 BX,1428,516,4,1,0,0,0,479,42,0,0,0,0,0,0,521,105,76,79,85,42,57,28,18,18,3,0,1,0,4
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WOONZORGCENTRUM DE EEUWSELS,0794::SB201,5702 HW,1361,565,4,1,0,0,0,510,60,0,0,0,0,0,0,570,25,54,149,155,58,38,12,45,9,4,3,8,0,5
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKCENTRUM DE BOERDERIJ,0794::SB203,5702 JD,2832,955,2,6,0,2,0,832,129,0,0,2,0,0,0,961,51,94,278,266,74,55,47,32,20,4,9,15,1,9
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau ZORGBOOGCENTRUM DE PANNEHOEVE,0794::SB205,5702 BA,2857,854,4,5,0,2,0,759,102,0,0,0,0,0,0,861,45,81,249,250,74,37,23,47,20,0,11,9,1,7
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau PRAKTIJKSCHOOL HELMOND,0794::SB302,5703 GR,2043,708,4,2,0,0,0,645,69,0,0,0,0,0,0,714,30,111,179,193,44,47,11,45,32,2,5,3,1,5
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKHUIS DE LIER,0794::SB303,5703 BW,1877,651,3,1,0,0,0,597,58,0,0,0,0,0,0,655,25,55,186,202,49,35,25,35,19,0,3,7,2,8
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau STEUNPUNT  ROZENHOF,0794::SB305,5701 GB,1820,582,0,1,0,0,0,521,62,0,0,0,0,0,0,583,38,54,152,166,46,33,19,37,20,1,2,3,5,6
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKHUIS DE BREM,0794::SB401,5709 BT,1864,740,1,2,0,1,0,647,97,0,0,0,1,0,0,744,55,41,169,198,83,46,34,31,32,5,5,7,2,32
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKHUIS DE BREM,0794::SB403,5709 BT,2283,657,1,0,0,0,0,570,88,0,0,0,0,0,0,658,56,41,137,180,62,51,28,31,28,4,1,9,1,28
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau O.B.S. DE RAKT,0794::SB404,5709 HD,1599,558,1,1,0,0,0,504,56,0,0,0,0,0,0,560,37,39,113,166,53,47,22,40,20,0,7,5,0,9
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKCENTRUM PARKZICHT,0794::SB405,5709 PZ,1756,890,3,0,0,0,0,787,106,0,0,0,0,0,0,893,210,108,108,97,79,153,34,36,27,4,3,17,2,12
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKCENTRUM PARKZICHT,0794::SB406,5709 PZ,1901,866,1,0,0,0,2,739,126,0,0,0,0,0,0,867,235,100,94,97,92,125,38,20,24,0,9,10,2,20
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BUURTHUIS ST ANNA,0794::SB501,5705 AM,1362,478,0,5,0,0,0,439,44,0,0,0,0,0,0,483,52,54,128,119,29,34,11,9,16,4,7,7,3,5
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau GEMEENSCHAPSHUIS DE LOOP,0794::SB502,5704 AP,2668,1054,4,4,0,1,0,925,138,0,0,0,1,0,0,1063,121,99,212,242,91,83,48,50,41,1,22,12,1,31
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau STEUNPUNT BROUWHORST,0794::SB503,5709 AA,2093,576,3,2,0,0,0,522,59,0,0,0,0,0,0,581,48,53,126,152,50,36,19,34,21,3,2,7,1,24
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WOONZORGCENTRUM RIVIERENHOF,0794::SB504,5704 NP,2086,854,2,7,0,2,0,761,104,0,0,0,2,0,0,865,87,74,154,219,72,67,47,40,38,4,8,19,3,22
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BASISSCHOOL 'T BAKEN,0794::SB601,5706 BT,2358,905,5,0,0,0,0,825,88,0,0,0,3,0,0,913,136,100,166,204,85,65,30,51,33,2,4,11,3,15
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau DE GESELDONK,0794::SB602,5706 XC,2204,769,3,1,0,0,0,678,95,0,0,0,0,0,0,773,75,85,145,192,85,44,33,55,29,1,3,12,2,8
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau DE KONING (CAFEGEDEELTE),0794::SB603,5707 AK,1777,730,2,6,0,1,0,643,96,0,0,0,1,0,0,739,104,99,126,154,54,71,27,44,20,1,2,15,3,10
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BASISSCHOOL DE VENDELIER,0794::SB604,5706 KH,2376,1089,1,1,0,0,0,955,136,0,0,0,0,0,0,1091,340,137,121,108,93,171,34,32,31,6,1,8,1,6
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WOONZORGCENTRUM ALPHONSUS,0794::SB605,5706 AP,1997,920,1,0,0,0,0,812,109,0,0,0,0,0,0,921,123,132,168,189,74,78,23,95,19,1,4,7,4,3
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKHUIS 'T BRANDPUNT,0794::SB606,5708 ZD,1854,758,0,5,0,0,0,655,108,0,0,0,0,0,0,763,194,119,81,86,48,126,31,34,20,3,1,5,1,9
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKHUIS 'T BRANDPUNT,0794::SB607,5708 ZD,1814,842,3,5,0,2,0,720,134,0,0,0,4,0,2,854,253,111,93,93,54,126,32,28,26,2,3,11,0,10
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WIJKHUIS WESTWIJZER,0794::SB701,5707 TJ,3043,774,1,0,0,0,0,705,72,0,0,0,2,0,0,777,76,63,210,172,67,56,40,37,26,1,6,10,1,9
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau SOCIETEIT GEZELLIGHEID,0794::SB801,5707 HJ,948,744,1,0,0,0,0,662,83,0,0,0,0,0,0,745,259,160,64,46,41,97,35,16,10,2,3,6,1,4
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WILHELMINASCHOOL,0794::SB802,5707 RM,1185,751,1,2,0,0,0,644,110,0,0,0,0,0,0,754,285,125,62,63,46,105,29,11,10,0,5,4,1,5
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau STEUNPUNT DE ARK,0794::SB901,5708 GC,1866,1078,2,1,0,0,0,970,111,0,0,0,0,0,0,1081,258,215,108,139,74,130,55,41,22,2,9,4,3,18
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau ST. TRUDOSCHOOL,0794::SB903,5708 GL,2326,1263,4,1,0,1,0,1117,152,0,0,0,1,0,0,1269,393,250,115,95,83,169,58,50,10,1,9,9,4,17
's-Hertogenbosch,Helmond,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau MOBIEL STEMBUREAU,0794::SB910,,0,94,0,0,0,0,0,83,11,0,0,0,0,0,0,94,14,8,26,12,11,9,4,1,5,0,0,0,4,0
