contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Vrijburgschool,0450::SB1,1911 VA,1188,705,0,1,0,0,0,649,57,0,0,0,0,0,0,706,109,89,85,100,67,117,29,23,14,16,6,12,1,28,9
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Obs de Paltrok,0450::SB2,1911 XR,1128,625,0,2,0,0,0,581,46,0,0,0,0,0,0,627,73,70,94,85,83,70,35,21,7,22,11,5,0,43,6
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Molenhoekschool,0450::SB3,1911 BS,1461,713,0,2,0,0,0,653,62,0,0,0,0,0,0,715,149,64,114,77,75,114,12,25,8,24,5,3,0,41,2
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Gemeentehuis,0450::SB4,1911 EG,1412,835,4,1,0,0,0,781,59,0,0,0,0,0,0,840,151,70,92,96,64,174,38,26,18,28,9,3,0,61,5
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Speeltuinver Kindervreugd,0450::SB5,,1657,794,4,0,0,0,0,730,68,0,0,0,0,0,0,798,156,74,104,84,81,140,34,28,8,28,4,4,0,40,9
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Obs de Wissel,0450::SB6,1911 KX,1801,960,1,0,0,0,0,882,84,0,0,0,5,0,0,966,210,93,88,147,103,120,57,36,8,26,4,2,1,58,7
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool Kornak,0450::SB7,1911 LP,1465,710,2,2,0,0,0,647,68,0,0,0,1,0,0,715,234,47,86,109,37,87,22,21,4,13,6,1,0,39,4
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Stembureau_8,0450::SB8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Stembureau_9,0450::SB9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Den Helder,Uitgeest,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Stembureau_10,0450::SB10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
