contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gemeentekantoor Pijnacker,1926::SB1,,1505,993,5,2,0,0,1,895,104,0,0,0,0,0,0,1000,205,116,111,165,53,172,52,31,9,23,43,4,3,6,0
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sporthal 't Baken,1926::SB2,,1439,918,1,2,0,0,0,845,76,0,0,0,0,0,0,921,189,85,90,141,76,144,51,39,12,37,41,2,1,9,1
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sociaal Cultureel centrum,1926::SB3,,1766,884,3,0,0,0,0,797,90,0,0,0,0,0,0,887,176,80,129,154,65,128,35,28,13,21,42,8,1,3,1
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gebouw 't Prinsesje,1926::SB4,,1697,1008,4,5,0,0,1,929,87,0,0,0,0,0,0,1017,202,56,94,284,55,93,52,44,26,55,34,3,2,7,1
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Schatkaart,1926::SB5,,1776,1002,3,7,0,2,0,952,62,0,0,0,2,0,0,1014,151,112,127,171,91,127,56,40,13,47,60,0,3,4,0
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ontmoetingskerk,1926::SB6,,1515,947,3,1,0,0,0,859,92,0,0,0,0,0,0,951,224,57,143,140,49,145,42,59,21,17,30,5,6,7,2
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Mariaschool,1926::SB7,,1550,705,1,2,0,0,0,636,73,0,0,0,1,0,0,709,163,72,86,108,45,105,26,27,11,9,46,1,4,2,0
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum Tolhek,1926::SB8,,1202,617,1,2,0,0,0,557,63,0,0,0,0,0,0,620,147,59,92,85,45,98,24,18,5,9,28,0,1,4,2
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Infocentrum Keijzershof,1926::SB9,,1437,594,6,0,0,0,0,540,60,0,0,0,0,0,0,600,165,58,74,75,54,86,24,20,5,8,18,3,0,3,1
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Buurtcentrum Het Oude Laarsje,1926::SB10,,419,268,1,1,0,0,0,244,26,0,0,0,0,0,0,270,77,7,32,56,9,30,4,10,19,6,16,0,0,2,0
Leiden,Pijnacker-Nootdorp,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Meersma Holding BV,1926::SB11,,738,312,0,0,0,0,1,265,46,0,0,0,0,0,0,312,115,10,40,69,6,20,5,13,14,4,12,2,0,2,0
