contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis Drunen,0797::SB1,5151 JH,1377,737,2,0,0,0,0,664,75,0,0,0,0,0,0,739,150,159,66,96,51,85,13,52,32,0,2,20,0,11
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Bolster,0797::SB2,5151 ZK,1171,452,2,0,0,0,1,408,45,0,0,0,0,0,0,454,68,97,86,65,28,44,18,14,19,0,0,7,1,5
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Remise,0797::SB3,5151 BM,1295,716,2,3,0,0,0,641,80,0,0,0,0,0,0,721,159,173,71,104,42,79,30,16,17,0,0,20,2,3
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau OBS Jongleren,0797::SB4,5151 TN,1266,479,1,1,0,0,0,436,45,0,0,0,0,0,0,481,74,93,82,83,27,39,16,31,13,2,2,10,1,6
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau D'n Elshof,0797::SB5,5154 AK,1247,627,1,0,0,1,0,629,0,0,0,0,1,0,0,629,161,202,72,52,21,45,14,25,11,0,0,19,1,4
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau SBO De Regenboog,0797::SB6,5151 KR,1158,468,0,0,0,0,0,413,55,0,0,0,0,0,0,468,114,72,65,67,27,69,19,12,4,0,0,8,1,10
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woonzorgservicecentrum Zandley,0797::SB7,5151 HK,1432,621,1,4,0,0,0,569,57,0,0,0,0,0,0,626,100,150,72,102,48,61,7,39,8,1,0,18,1,14
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Stulp,0797::SB8,5151 MR,1191,628,3,3,0,1,0,570,63,0,0,1,0,0,0,633,103,105,80,102,34,80,26,44,30,0,0,15,1,8
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Olof Palme,0797::SB9,5152 JB,1188,710,0,2,0,0,0,637,75,0,0,0,0,0,0,712,149,93,92,112,50,85,32,30,35,0,0,25,2,5
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Voorste Venne,0797::SB10,5152 JB,1200,354,3,2,0,0,1,311,47,0,0,0,0,0,0,359,85,47,42,46,36,52,13,16,5,0,0,5,1,6
