contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Verenigingsgebouw Sint Pieter,0420::SB1,1671 CS,1441,705,2,2,0,1,0,706,4,0,0,0,1,0,0,710,158,52,106,58,43,141,26,21,15,35,18,2,0,28,2
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Verzorgingshuis Sint Martinus,0420::SB2,1671 CS,1272,445,1,0,0,1,0,408,39,0,0,0,1,0,0,447,93,38,64,38,35,83,17,15,13,20,8,3,0,18,0
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Peuterspeelzaal Het Speelkasteel,0420::SB3,1671 KG,1347,549,0,2,0,0,0,500,51,0,0,0,0,0,0,551,93,36,86,55,64,95,13,9,19,33,17,1,0,27,1
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Sporthal De Muiter,0420::SB4,1671 JA,1157,513,1,1,0,0,0,463,54,0,2,0,2,0,0,517,114,26,91,41,69,57,10,15,10,28,29,3,0,13,7
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau OBS de Meridiaan,0420::SB5,1671 JZ,1120,339,0,1,0,0,0,300,40,0,0,0,0,0,0,340,60,25,77,35,42,40,6,11,8,14,6,1,2,11,1
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Woonzorgcentrum Koggenlandhuis,0420::SB6,1679 VH,1767,824,3,2,0,2,0,766,67,0,0,0,4,2,0,833,182,68,111,98,93,99,26,34,26,24,17,5,1,29,11
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijksteunpunt Woudrust,0420::SB7,1678 HK,702,346,2,2,0,0,0,326,24,0,0,0,0,0,0,350,71,34,24,46,45,43,24,26,6,5,1,2,0,19,0
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpshuis  De Werf,0420::SB8,1691 EC,568,313,0,0,0,0,0,299,14,0,0,0,0,0,0,313,81,21,32,41,30,53,6,14,6,6,3,0,0,17,3
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpshuis De Vang,0420::SB9,1654 KB,1273,606,1,4,0,0,0,541,70,0,0,0,0,0,0,611,139,47,55,80,30,120,22,27,11,31,12,3,0,20,9
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpshuis De Nieuwe Haven,0420::SB10,1657 AH,1818,852,1,0,0,0,0,853,0,0,0,0,0,0,0,853,213,74,119,95,85,120,31,18,31,24,13,8,0,19,2
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpshuis Twisk,0420::SB11,1676 GG,752,445,0,1,0,0,2,395,49,0,0,0,0,0,0,446,116,48,41,53,39,40,20,30,14,19,11,1,0,6,7
Den Helder,Medemblik,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpshuis De Torenschouw,0420::SB12,1674 NE,1398,724,0,1,0,0,0,631,94,0,0,0,0,0,0,725,96,39,69,51,42,172,15,29,4,17,173,2,0,5,10
