contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis,0762::SB1,5751 BE,2047,1225,2,6,0,0,0,1117,116,0,0,0,0,0,0,1233,245,193,145,220,81,166,50,82,23,0,1,15,1,3
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Verzorgingshuis De Nieuwenhof,0762::SB2,5751 BL,1909,836,3,3,0,0,0,723,119,0,0,0,0,0,0,842,136,241,94,93,45,94,31,66,19,1,0,9,1,6
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkhuis D'n Houtenhoek,0762::SB3,5751 ES,2397,900,8,1,0,0,0,810,99,0,0,0,0,0,0,909,161,180,133,158,46,89,39,50,25,2,0,6,0,11
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum De Heiakker,0762::SB4,5754 DV,1681,685,0,4,0,1,0,621,70,0,1,0,2,0,0,691,118,100,102,118,44,91,29,39,31,0,0,7,2,4
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gerardushuis,0762::SB5,5752 AP,1563,790,4,0,0,0,0,672,122,0,0,0,0,0,0,794,204,232,84,67,21,87,25,37,17,1,0,9,1,5
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Openbare basisschool De Bron,0762::SB6,5751 WJ,1506,578,5,2,0,0,0,537,48,0,0,0,0,0,0,585,90,94,54,115,61,67,31,35,23,1,0,3,0,4
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Hofke van Marijke,0762::SB7,5753 BE,1446,666,3,4,0,0,0,568,105,0,0,0,0,0,0,673,105,139,108,107,40,70,18,37,18,0,2,11,2,9
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau MFA 't Huis Vlierden,0762::SB8,5756 AM,1083,560,1,0,0,0,0,465,96,0,0,0,0,0,0,561,121,176,44,60,45,39,22,25,15,1,0,6,2,4
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool de Piramide,0762::SB9,5751 VC,1477,588,6,4,0,0,2,541,55,0,0,0,0,0,0,598,64,82,91,156,44,56,29,27,26,2,0,6,2,3
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau S.C.C. Den Draai,0762::SB10,5754 AV,2125,971,2,0,0,1,0,805,169,0,0,0,1,0,0,974,189,278,135,123,57,61,34,59,16,1,0,11,4,3
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis De Kastanje,0762::SB11,5757 AP,1493,718,2,3,0,0,0,603,120,0,0,0,0,0,0,723,147,225,88,92,34,29,29,48,13,2,0,6,0,5
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ontmoetingsruimte 'de Gasterij',0762::SB12,5757 DZ,1142,409,1,2,0,0,0,346,66,0,0,0,0,0,0,412,71,121,41,58,20,30,26,29,12,0,0,0,0,1
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis De Moost,0762::SB13,5758 RX,1424,569,1,2,0,0,0,481,91,0,0,0,0,0,0,572,104,181,78,47,44,48,6,42,9,0,0,6,0,4
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis De Gouden Helm,0762::SB14,5759 PA,688,322,1,1,0,0,0,285,38,0,0,1,0,1,0,323,90,95,25,43,5,18,2,20,11,0,0,1,1,11
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool D'n Heiakker,0762::SB15,5754 DJ,1715,579,2,2,0,0,0,524,59,0,0,0,0,0,0,583,64,77,78,147,51,71,28,21,21,1,1,8,2,9
's-Hertogenbosch,Deurne,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau brede school d'n Bogerd,0762::SB16,5753 GN,1274,408,1,0,0,0,0,364,45,0,0,0,0,0,0,409,51,91,60,79,21,43,10,32,8,1,1,7,2,2
