contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gemeentehuis,0537::SB1,2224 EW,1646,923,7,4,0,1,2,811,120,0,0,1,0,0,0,933,94,55,141,148,36,63,16,105,181,37,23,1,1,18,4
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Duinroos, locatie Otto Baron",0537::SB2,2223 VG,1642,750,1,0,0,1,0,685,65,0,0,1,0,0,0,750,64,48,174,147,63,40,25,47,34,44,17,6,4,35,2
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Wilbert,0537::SB3,2223 ER,1212,610,2,3,0,0,0,532,83,0,0,0,0,0,0,615,95,27,69,128,32,50,20,48,70,28,28,1,0,14,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Horizon,0537::SB4,2223 AP,1539,836,5,5,0,0,0,728,118,0,0,0,0,0,0,846,122,65,101,206,57,42,21,65,63,51,29,2,1,11,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau De Duinroos, locatie Zanderij",0537::SB5,2224 XA,1481,684,3,3,0,0,0,590,100,0,0,0,0,0,0,690,78,47,85,115,33,53,12,103,118,17,9,0,0,14,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Huize Salem,0537::SB6,2225 RT,1514,756,1,2,0,0,0,659,100,0,0,0,0,0,0,759,56,17,72,143,18,17,8,109,267,26,11,2,0,10,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bibliotheek Katwijk Zee,0537::SB7,2225 MA,1321,1034,0,4,0,0,0,875,163,0,0,0,0,0,0,1038,52,31,125,153,30,26,9,170,377,29,16,0,0,15,1
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau K&O Gebouw,0537::SB8,2225 XM,1547,790,2,1,0,0,0,668,125,0,0,0,0,0,0,793,95,27,100,122,27,34,10,108,221,19,10,0,0,16,1
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkgeb 't Zandgat,0537::SB9,2225 AS,1425,561,1,3,0,0,0,488,77,0,0,0,0,0,0,565,50,15,88,84,36,19,10,87,124,17,20,3,1,6,1
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dienstencentr. Zwanenburg,0537::SB10,2225 DZ,1564,875,3,2,0,0,0,762,118,0,0,0,0,0,0,880,88,32,111,134,24,29,15,97,279,46,10,1,0,8,1
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gr van Prinstererschool,0537::SB11,2224 SZ,1685,966,4,4,0,10,0,848,136,0,0,0,10,0,0,984,56,37,124,164,41,25,10,129,313,42,13,2,2,8,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sporthal Cleijn Duin,0537::SB12,2224 BN,1277,626,1,4,0,0,0,560,70,0,0,1,0,1,0,630,57,28,130,104,38,35,17,52,93,39,15,2,0,16,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Pr Willem-Alexanderschool,0537::SB13,2221 SM,1553,590,2,3,0,0,0,517,78,0,0,0,0,0,0,595,52,33,105,67,64,26,14,57,101,30,17,6,0,16,2
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Duinrand,0537::SB14,2221 CE,1236,581,1,3,0,0,0,507,78,0,0,0,0,0,0,585,48,24,93,109,37,16,5,91,109,24,12,3,1,9,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Pieter Groen,0537::SB15,2221 VV,1285,712,1,1,0,1,0,628,87,0,0,0,1,0,0,715,82,56,115,120,50,50,10,104,90,15,9,0,1,10,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bibliotheek Hoornes/Rijnsoever,0537::SB16,2221 CR,1287,346,0,2,0,0,0,304,44,0,0,0,0,0,0,348,35,13,79,57,30,19,8,29,29,16,21,1,2,7,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Hockeyclub ""Catwyck""",0537::SB17,2221 KJ,1632,616,2,0,0,0,0,547,71,0,0,0,0,0,0,618,99,24,92,129,21,30,21,78,62,23,15,2,1,19,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Rijnmond,0537::SB18,2224 VT,1531,361,1,0,0,1,2,299,60,0,0,1,0,0,0,361,34,18,93,52,12,27,7,46,43,9,8,0,1,11,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Terp1,0537::SB19,2235 BC,1256,607,2,1,0,0,0,532,78,0,0,0,0,0,0,610,102,60,75,147,29,39,12,80,18,16,16,3,2,8,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Terp2,0537::SB20,2235 BC,1210,571,3,1,1,0,0,508,66,0,0,1,0,0,0,574,100,44,69,114,35,41,11,73,23,26,22,3,0,10,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Burgt,0537::SB21,2231 DA,1330,696,3,2,0,0,0,623,78,0,0,0,0,0,0,701,115,29,76,228,22,41,15,94,31,19,9,0,0,16,1
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Maranathakerk,0537::SB22,2231 KW,1423,604,3,0,0,0,0,542,65,0,0,0,0,0,0,607,48,22,89,223,47,23,12,76,29,14,18,0,0,3,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Petrakerk,0537::SB23,2231 JJ,1208,610,4,2,0,0,2,532,82,0,0,0,0,0,0,616,120,28,68,152,26,33,10,99,31,12,20,2,1,8,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gereformeerde Kerk Vrijgemaakt,0537::SB24,2231 SE,1398,743,2,0,0,1,0,656,90,0,0,0,1,0,0,746,86,43,56,233,31,44,11,145,53,15,18,2,0,6,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Julianaschool,0537::SB25,2231 TK,1383,839,9,4,0,0,0,748,104,0,0,0,0,0,0,852,128,48,76,283,34,57,10,99,40,25,21,2,0,14,2
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Wegwijzer,0537::SB26,2231 TD,1578,865,1,1,0,0,0,745,122,0,0,0,0,0,0,867,120,49,116,262,23,72,14,121,40,16,17,5,3,7,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Schakel,0537::SB27,2231 ZD,1415,716,2,4,0,0,0,656,66,0,0,0,0,0,0,722,119,47,100,163,37,58,24,81,34,20,18,3,0,11,1
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau de Vlietstede,0537::SB28,2231 BJ,1620,413,1,2,0,0,0,362,54,0,0,0,0,0,0,416,82,22,41,133,7,31,7,63,10,6,8,0,1,2,0
Leiden,Katwijk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau CBS De Burcht, locatie Duyfrak",0537::SB29,2235 SN,1269,529,0,0,0,0,0,455,74,0,0,0,0,0,0,529,91,41,44,128,25,65,18,43,14,18,23,2,0,17,0
