contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Speeltuinvereniging ""De Uithoek""",0479::SB101,,1663,471,1,2,0,0,0,419,55,0,0,0,0,0,0,474,50,59,89,51,74,16,32,29,20,16,12,4,6,8,5
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Handboog Schutters Czaar Peter,0479::SB102,,2105,638,3,9,0,0,0,581,69,0,0,0,0,0,0,650,67,76,105,90,86,45,24,37,23,27,24,4,19,4,7
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkgebouw De Poelenburcht,0479::SB103,,3028,730,6,2,0,0,0,655,83,0,0,0,0,0,0,738,47,119,76,108,127,61,17,29,18,21,27,3,65,7,5
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Gebouw Natuur- en Milieu-educatie,0479::SB105,,1138,367,2,3,0,1,0,329,42,0,0,1,0,0,0,371,22,51,49,52,68,40,9,17,10,8,15,1,18,2,5
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau JerehSalem,0479::SB106,,1709,579,3,0,0,0,0,539,43,0,0,0,0,0,0,582,33,73,81,54,100,47,32,27,15,28,29,1,45,10,4
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau School De Windroos, INGANG PINASSTRAAT",0479::SB107,,1727,554,1,1,0,0,0,490,66,0,0,0,0,0,0,556,49,87,67,90,80,26,12,24,10,21,18,2,59,5,4
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Evean Oostergouw, HOOFDINGANG",0479::SB108,,1844,847,2,2,0,2,0,793,56,0,0,2,0,0,0,849,152,91,119,106,86,101,34,44,30,35,27,4,3,8,7
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Evean De Meerpaal, INGANG TJOTTERLAAN",0479::SB109,,1626,768,2,4,0,0,0,717,57,0,0,0,0,0,0,774,124,110,94,107,100,68,28,34,26,14,31,4,17,9,2
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Evean Het Erasmushuis,0479::SB110,,1703,707,9,4,0,0,0,653,67,0,0,0,0,0,0,720,95,101,92,70,119,61,33,30,37,21,16,4,14,6,8
Den Helder,Zaanstad,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dependance Herman Gorterschool,0479::SB111,,1657,618,5,3,0,0,0,556,70,0,0,0,0,0,0,626,41,73,120,73,123,33,26,29,38,34,9,1,4,9,5
