contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Stadhuis (dependance),0267::SB1,3861 AK,1616,881,1,3,0,0,2,786,97,0,0,0,0,0,0,885,114,43,204,149,37,80,15,115,88,6,14,0,1,0,4,2,8,1,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau verpleeghuis ""De Pol""",0267::SB2,3862 JN,1534,925,2,2,0,0,0,809,120,0,0,0,0,0,0,929,164,34,215,73,38,62,21,146,117,12,27,0,1,1,4,2,3,4,1
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Schakel,0267::SB3,3862 CX,1717,848,5,3,0,0,0,767,89,0,0,0,0,0,0,856,113,48,217,99,38,53,28,103,100,18,19,1,1,0,4,0,5,1,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau verzorgingshuis Sint Jozef,0267::SB4,3861 CK,1753,922,2,3,0,2,0,803,126,0,0,0,2,0,0,929,112,63,253,106,52,64,32,89,70,28,37,2,0,0,2,3,5,2,2
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Oranje- Nassauschool,0267::SB5,3861 CW,1532,739,1,5,0,2,0,659,88,0,0,0,2,0,0,747,84,56,166,72,52,52,23,110,63,21,27,0,3,1,3,2,3,1,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Daltonschool Corlaer,0267::SB6,3863 AZ,1193,658,0,3,0,0,0,609,52,0,0,0,0,0,0,661,117,33,144,86,41,64,17,92,26,14,16,0,0,0,3,1,3,1,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkcentrum  Corlaer,0267::SB7,3863 BZ,1220,729,1,2,0,0,0,649,83,0,0,0,0,0,0,732,121,37,188,100,29,60,15,91,53,13,13,3,1,0,4,0,1,0,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau school Holk,0267::SB8,3863 EN,2266,1084,1,0,0,3,0,974,114,0,0,0,3,0,0,1088,227,59,183,118,47,97,33,177,63,32,22,2,3,0,6,5,7,2,1
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau school De Hoeksteen,0267::SB9,3863 HS,1324,651,1,3,0,0,0,593,62,0,0,0,0,0,0,655,120,28,97,75,32,41,10,127,83,14,6,3,3,0,1,2,5,3,1
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau school  De Open Kring,0267::SB11,3862 HN,1408,748,0,2,0,2,0,685,67,0,0,0,2,0,0,752,88,20,164,77,28,52,13,163,87,8,23,2,1,1,7,3,7,1,3
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Maranathaschool,0267::SB12,3862 GV,1441,774,2,0,0,1,0,708,69,0,0,0,1,0,0,777,104,45,151,76,34,43,23,177,90,8,17,0,0,0,2,1,2,0,1
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Prins Willem-Alexanderschool,0267::SB13,3862 KG,1341,792,4,0,0,0,0,726,70,0,0,0,0,0,0,796,88,30,150,119,68,59,36,130,48,16,28,0,1,2,4,6,6,1,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Vrijgemaakt Gereformeerde Kerk,0267::SB14,3862 MC,1538,725,0,0,0,1,0,661,63,0,0,1,0,0,0,724,62,40,119,99,76,37,21,161,50,14,32,2,2,0,3,3,2,1,1
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau school De Appelgaard,0267::SB15,3862 PD,1023,616,1,2,0,0,0,521,98,0,0,0,0,0,0,619,101,12,174,58,15,23,9,72,123,6,18,0,0,0,2,0,2,1,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Johannes Calvijnschool,0267::SB16,3864 ER,1447,600,1,2,0,0,0,530,73,0,0,0,0,0,0,603,88,12,135,108,30,27,7,77,76,10,20,2,0,1,4,2,0,0,1
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau gebouw De Voorpost,0267::SB17,3864 EC,1227,571,3,3,0,0,0,504,73,0,0,0,0,0,0,577,84,24,103,113,27,30,8,41,94,20,16,1,0,2,1,1,5,1,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau school 't Blokhuus,0267::SB21,3871 EM,1167,898,0,4,0,1,1,807,93,0,0,1,0,0,0,901,191,65,132,107,57,108,33,65,67,19,30,4,1,5,0,5,5,4,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau gebouw De Hobbit,0267::SB22,3871 TD,1445,878,0,1,0,1,0,801,79,0,0,0,1,0,0,880,177,80,126,70,40,127,48,73,76,24,26,0,0,1,6,0,2,2,0
Arnhem,Nijkerk,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zalencentrum De Haen,0267::SB23,3871 AM,1440,975,5,2,0,2,0,886,98,0,0,0,2,0,0,984,192,79,133,90,48,135,48,77,93,24,23,4,3,2,5,7,10,2,0
