contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis De Goorn,1598::SB1,,1391,442,0,4,166,44,70,25,25,4,22,2,0,0,8,11,1,63,0,1,0
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Oeverland Spierdijk,1598::SB2,,1240,513,0,1,200,22,66,27,37,5,43,0,1,0,16,3,0,92,1,0,0
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Café De Ridder lok.A Berkhout,1598::SB3,,858,366,0,0,67,52,51,39,37,6,36,2,0,0,17,2,0,55,0,1,1
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bibliotheek Ursem,1598::SB4,,1157,418,2,0,147,33,56,37,17,2,42,1,0,0,7,1,1,73,1,0,0
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kantine Voetbalver. Zuidermeer,1598::SB5,,446,195,2,0,71,10,33,11,6,3,13,1,0,0,7,2,0,37,0,0,1
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau obs De Ieveling Avenhorn lok.A,1598::SB6,,898,314,0,0,72,50,49,14,22,1,26,1,0,0,9,3,0,67,0,0,0
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Meerzicht Scharwoude,1598::SB7,,601,264,1,1,37,56,43,23,13,2,25,0,1,0,10,2,0,50,1,1,0
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau NH.Kerk Oudendijk,1598::SB8,,351,174,0,0,20,20,34,18,18,1,15,0,0,0,17,2,1,28,0,0,0
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Raadhuis De goorn,1598::SB9,,1251,430,0,0,177,21,75,17,26,5,23,0,0,0,18,3,0,63,0,0,2
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Recreatiezaal De Horstenburgh Obdam,1598::SB11,,1179,439,0,0,132,46,68,34,34,3,34,1,0,0,8,3,1,72,2,0,1
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau obs De Kelderwerf Obdam,1598::SB12,,1252,485,0,0,94,50,79,45,41,3,52,3,2,2,24,8,1,80,1,0,0
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpshuis ""de Oude School"" Hensbroek",1598::SB13,,1333,479,0,0,148,33,68,23,27,6,32,4,3,1,28,2,5,97,0,2,0
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau St. Oud Obdam-Hensbroek, Obdam",1598::SB14,,912,305,1,0,82,35,51,22,10,4,28,3,0,3,8,0,0,57,1,0,1
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Café De Ridder lok.B Berkhout,1598::SB15,,765,282,0,0,55,27,42,21,22,7,28,0,1,0,8,2,0,67,0,0,2
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hervormde Kerk Ursem,1598::SB16,,1015,323,1,2,89,45,44,16,15,8,25,1,0,0,8,0,0,68,2,0,2
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau obs De Ieveling Avenhorn lok.B,1598::SB17,,896,276,0,0,68,37,54,16,20,2,23,0,0,0,11,2,0,43,0,0,0
,Koggenland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Brink Obdam,1598::SB18,,767,334,0,2,138,34,43,19,14,3,26,2,0,0,11,1,0,41,2,0,0
