contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Lindestede loc. Verpleeghuis Wolvega,0098::SB1,,1881,565,0,0,134,154,53,20,45,12,29,3,0,0,18,4,0,92,1,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Lycklamastins, Wolvega",0098::SB2,,1866,577,0,0,169,95,67,32,32,24,48,2,0,1,13,8,2,83,0,1,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hotel Wolvega/Holland Inn,0098::SB3,,1609,523,0,4,100,110,51,33,37,16,41,1,4,0,20,2,0,106,2,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Sickengaoord, Wolvega",0098::SB4,,1597,472,2,2,121,94,42,25,28,24,20,1,0,1,10,5,0,101,0,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Clubhuis ""Het Wolvennest"", Wolvega",0098::SB5,,1540,424,2,3,78,103,48,23,35,18,20,1,0,1,16,6,0,75,0,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PCB De Wegwijzer,0098::SB6,,1456,433,1,0,87,82,49,31,48,15,9,0,0,1,20,3,0,87,1,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Polderhuus,0098::SB7,,1134,456,1,0,118,72,47,45,28,5,33,1,0,0,23,9,2,71,2,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Oldelamer,0098::SB8,,265,144,0,0,65,13,24,12,8,2,2,0,0,0,4,3,0,11,0,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpshuis ""De Bult"", Ter Idzard",0098::SB9,,507,222,0,0,99,15,23,19,10,2,21,1,0,0,2,1,0,29,0,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau OBS ""De Striepe"", Oldeholtpade",0098::SB10,,854,311,2,1,74,56,38,22,27,6,24,2,0,0,8,2,1,51,0,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Multifunctioneel Centrum,0098::SB11,,360,170,0,2,28,39,31,17,10,1,14,0,0,0,6,0,0,23,0,0,1
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpshuis ""De Tille"", Boijl",0098::SB12,,713,278,0,1,54,43,33,16,27,7,27,0,0,0,10,0,2,55,1,2,1
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openbare Bibliotheek Noordwolde,0098::SB13,,1296,411,1,0,27,105,50,26,41,17,27,1,0,1,24,3,2,84,2,0,1
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Clubgebouw vv Zandhuizen,0098::SB14,,343,149,0,5,28,22,14,5,19,2,8,0,2,0,7,1,0,39,1,0,1
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau OBS ""De Velden"", Noordwolde",0098::SB15,,697,263,0,0,28,55,37,28,13,9,30,1,0,0,24,3,0,35,0,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpscentrum Sonnega-Oldetrijne,0098::SB16,,380,175,0,0,57,28,27,6,3,14,13,2,0,0,2,1,0,22,0,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Krommestede, Noordwolde",0098::SB17,,970,293,0,2,41,69,44,18,20,13,20,0,0,0,14,2,0,49,0,2,1
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau OBS ""De Klaeter"", De Hoeve",0098::SB18,,323,178,0,0,49,24,19,23,9,5,11,0,0,0,14,1,0,22,1,0,0
,Weststellingwerf,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gebouw ""Het Anker"", Steggerda",0098::SB19,,988,348,0,0,125,56,39,19,19,5,25,1,0,1,11,1,1,42,0,1,2
