contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Noord,0612::SB1,,2094,636,3,2,88,85,53,46,46,31,43,3,0,0,21,4,0,207,5,0,4
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Schoolgebouw Jan Campert,0612::SB2,,1612,470,1,2,74,63,45,29,41,32,29,0,2,0,17,2,0,134,1,1,0
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Charles de Foucauld Mavo,0612::SB3,,1468,330,0,0,62,35,29,22,22,18,22,2,0,0,10,3,0,103,1,1,0
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw De Vier Hoeken,0612::SB4,,2126,501,1,4,33,59,45,29,58,19,45,0,0,2,30,3,0,174,0,0,4
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Morgenster,0612::SB5,,820,313,1,3,46,43,35,11,19,29,34,3,0,0,14,5,0,73,0,0,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Serviceflat Puttesteijn,0612::SB6,,1519,418,3,3,63,82,35,18,37,10,27,0,0,1,28,2,1,114,0,0,0
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Schoolgebouw De Piramide,0612::SB7,,1925,626,1,2,100,84,45,37,66,15,48,3,0,1,26,3,3,191,1,1,2
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Sterrenkwartier,0612::SB8,,1971,554,0,0,96,67,31,31,42,53,48,2,0,0,13,2,0,164,3,0,2
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Marckenburgh,0612::SB9,,1829,577,0,1,95,85,47,28,48,27,47,2,0,1,20,5,1,160,2,3,6
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Atriumflat Serreburgh,0612::SB10,,2090,552,0,0,60,87,35,31,79,20,40,2,0,4,31,4,0,154,1,3,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Vogelenzang,0612::SB11,,2023,658,4,0,67,76,79,39,73,26,64,2,0,3,43,4,0,182,0,0,0
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Vogelenzang,0612::SB12,,1840,471,0,0,34,54,32,26,53,21,49,0,0,1,33,3,0,163,1,0,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Tandem,0612::SB13,,1914,438,1,0,35,62,50,23,45,11,33,3,0,0,28,4,1,142,0,1,0
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Akkers,0612::SB14,,2054,603,3,4,62,83,43,38,81,24,37,0,1,0,34,2,3,192,0,1,2
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Vogelenzang,0612::SB15,,2115,444,1,2,36,53,40,37,35,30,27,1,0,3,32,1,0,147,0,0,2
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Kreek,0612::SB16,,1862,506,2,2,41,71,35,27,65,29,27,2,0,0,23,2,1,176,4,0,3
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Toermalijn/De Bron,0612::SB17,,1750,252,2,0,20,32,11,19,35,12,17,1,1,0,15,0,2,86,0,0,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Toermalijn/De Bron,0612::SB18,,1648,387,1,1,39,40,17,35,52,14,26,2,0,1,27,1,1,128,2,1,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpskerk,0612::SB19,,1205,419,0,1,67,46,57,26,15,21,34,1,0,0,22,3,0,125,1,0,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Montessorischool,0612::SB20,,1679,577,1,0,58,67,58,54,49,21,70,1,0,0,21,1,2,175,0,0,0
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Veenvlinder,0612::SB21,,1512,447,1,0,21,56,55,28,47,11,53,0,0,0,28,5,0,138,3,1,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Duif,0612::SB22,,1457,380,0,1,39,42,26,27,30,25,22,0,1,0,24,2,1,139,2,0,0
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Duif,0612::SB23,,1826,350,0,0,45,51,21,15,32,12,14,1,1,0,13,3,1,140,0,1,0
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Schoolgebouw De Piramide,0612::SB24,,1689,577,0,2,56,92,43,29,77,19,33,0,1,0,30,4,2,185,2,0,4
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Hoeksteen,0612::SB25,,2037,740,3,0,115,68,94,41,49,28,57,4,0,4,32,6,2,237,2,0,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Maaswijk,0612::SB26,,2177,639,1,3,58,101,72,32,45,18,36,0,4,2,26,2,0,240,1,1,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Annie M.G. Schmidt,0612::SB27,,2221,507,0,0,45,52,66,30,40,7,55,0,0,1,19,3,2,177,4,0,6
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Maasoever,0612::SB28,,2232,586,2,1,69,69,83,29,37,12,62,1,3,0,20,3,1,190,0,0,7
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School Het Anker,0612::SB29,,2476,575,1,0,62,74,76,41,44,10,50,1,4,0,13,1,0,196,2,0,1
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Recreatieruimte Boezemvrienden,0612::SB30,,910,299,1,1,55,61,30,11,15,10,25,1,1,0,4,1,0,83,0,0,2
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Jan Broekhuishal stadhuis,0612::SB31,,2100,623,4,2,72,103,46,42,62,25,43,8,1,0,40,3,0,171,2,3,2
,Spijkenisse,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mobiel stembureau,0612::SB32,,0,116,0,0,17,40,4,0,13,1,5,0,0,0,4,2,0,30,0,0,0
