contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadhuis,0546::SB1,,1223,1141,14,3,100,106,147,207,58,24,341,6,1,5,59,4,2,74,4,1,2
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rijksmuseum van Oudheden,0546::SB2,,1603,1184,7,1,64,107,151,209,45,27,421,13,1,2,73,1,4,52,8,0,6
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Regionaal Archief Leiden,0546::SB3,,1411,720,4,12,54,68,101,131,35,16,226,8,2,1,26,1,0,43,7,0,1
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau woon- en zorgcentrum ""'t Huis op de Waard""",0546::SB4,,1331,517,4,1,33,60,55,107,38,22,126,0,0,0,25,1,1,39,4,1,5
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Meelbox (Nieuw Groenhoven),0546::SB5,,1208,403,1,0,22,63,24,81,30,9,77,6,0,2,24,3,5,54,0,0,3
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Leger des Heils,0546::SB6,,1597,767,6,2,51,82,76,158,52,17,227,8,1,0,38,2,4,40,5,1,5
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Hooglandse Huys,0546::SB7,,1425,555,5,0,45,56,60,101,36,19,168,8,0,1,21,1,3,26,3,1,6
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Hooglandse Huys,0546::SB8,,1539,705,4,1,48,64,86,118,42,34,224,11,2,1,31,2,1,33,3,3,2
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadsbouwhuis,0546::SB9,,1541,816,2,1,43,113,84,159,55,25,199,13,3,1,36,4,3,65,8,0,5
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw Marehuis,0546::SB10,,1345,668,2,1,39,90,88,134,42,13,193,6,0,0,22,0,5,32,4,0,0
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Leidse Volkshuis,0546::SB11,,1078,485,4,1,39,46,82,82,27,10,150,3,1,1,14,0,0,21,5,1,3
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Morspoortkazerne,0546::SB12,,1539,755,6,0,50,98,66,154,55,28,183,12,0,3,49,2,1,45,3,3,3
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Speeltuinvereniging Morschkwartier,0546::SB13,,1329,644,2,0,44,102,37,129,49,19,128,10,0,0,33,2,1,86,1,0,3
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Serviceflat Schouwenhove,0546::SB14,,1342,617,1,2,90,97,76,66,44,19,78,5,0,0,33,5,0,100,1,1,2
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau ID College,0546::SB15,,1095,274,8,0,18,35,15,48,26,10,39,4,0,0,6,1,1,69,1,0,1
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkplaats Protestantse Maranathawijkgemeente,0546::SB16,,1545,418,0,4,45,57,36,59,47,12,58,0,0,0,12,1,0,82,8,0,1
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Libertas Leiden, locatie De Robijn",0546::SB17,,1246,553,0,0,99,79,52,57,39,15,73,0,0,0,31,3,0,98,4,1,2
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bonaventuracollege,0546::SB18,,1101,582,4,1,46,91,60,127,27,12,149,9,1,0,14,2,2,34,4,0,4
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Leidse Houtschool,0546::SB19,,1254,854,2,3,74,133,96,170,32,12,253,4,0,1,32,3,2,40,1,0,1
,Leiden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau SBO School De Vuurvogel,0546::SB20,,1491,621,4,0,40,75,66,145,32,12,169,5,2,1,25,5,1,40,1,0,2
