contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_1  Gemeentehuis Exloo,1681::SB1,,1390,594,1,1,61,123,115,64,33,11,82,5,0,0,18,2,1,74,1,1,3
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_2  De Paasbergen Odoorn,1681::SB2,,1535,545,0,0,105,119,111,30,27,12,52,2,0,0,19,2,0,64,1,0,1
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_3  Ons Dorpshuis Valthe,1681::SB3,,976,374,0,0,47,91,39,37,22,19,38,0,0,2,17,1,0,58,3,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_4  OBS 't Schienvat Klijndijk,1681::SB4,,625,255,0,0,27,72,24,25,14,5,32,4,0,0,10,4,0,37,0,0,1
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_5  Dorpshuis Odoornerveen,1681::SB5,,468,197,0,1,55,32,30,19,13,2,13,0,0,0,5,0,1,27,0,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_6  De Badde 1e Exloërmond,1681::SB6,,320,131,0,0,46,11,12,9,5,6,6,0,0,2,14,0,1,19,0,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_7  Spa Horeca-centrum 2e Exloërmond,1681::SB7,,897,234,1,0,57,29,16,6,22,20,15,0,1,2,4,0,0,62,0,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_8  Hunsow-hal 2e Exloërmond,1681::SB8,,1058,310,0,0,50,59,29,12,21,29,10,0,0,0,9,1,0,88,0,1,1
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_9 De Wenakker Valthermond,1681::SB9,,837,239,2,1,48,51,12,18,19,11,17,0,0,0,12,1,0,50,0,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_10  De Wijkplaats Valthermond,1681::SB10,,605,178,0,1,38,34,13,8,16,11,6,0,0,0,10,1,1,40,0,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_11  Vrijheidshof Valthermond,1681::SB11,,796,190,0,0,38,48,10,14,18,15,9,1,1,1,6,0,0,29,0,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_12  Veurhof  Valthermond,1681::SB12,,625,191,1,0,30,27,29,5,9,16,7,0,0,0,5,0,2,61,0,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_13  Ontmoetingscentrum Borger,1681::SB13,,1408,555,0,1,114,111,86,55,35,14,46,0,0,0,19,4,0,71,0,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_14  Sporthal de Koel  Borger,1681::SB14,,1372,558,1,0,117,125,68,50,35,14,50,2,1,0,21,2,1,71,0,0,1
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_15  Borgerhof Borger,1681::SB15,,1088,437,0,0,69,123,89,29,16,8,33,0,0,0,10,2,1,53,0,2,2
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_16  H.R. Hartlief Buinen,1681::SB16,,631,229,0,1,45,36,42,30,13,5,22,1,0,0,16,0,0,15,0,0,4
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_17  Mr Hekmanhoes Drouwen,1681::SB17,,545,241,0,0,26,32,61,35,12,0,24,1,1,1,11,0,0,33,0,0,4
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_18  't Mandielig Hoes Ees,1681::SB18,,547,239,0,0,83,24,31,17,12,20,21,0,0,0,7,0,0,23,1,0,0
,Borger-Odoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stembureau_19  De Viersprong Buinerveen,1681::SB19,,830,258,0,0,44,42,29,19,17,11,19,0,0,0,18,5,1,51,2,0,0
