contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau ULRUM,1663::SB1,,1284,481,1,0,197,47,45,17,27,80,20,0,0,0,3,2,0,40,2,1,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau VIERHUIZEN,1663::SB2,,317,163,0,0,41,25,28,8,14,7,11,0,0,0,8,0,0,19,0,0,2
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau ZOUTKAMP,1663::SB3,,938,250,0,0,79,40,21,14,23,9,7,0,0,1,8,0,0,48,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau HOUWERZIJL,1663::SB4,,200,98,0,0,19,15,7,13,6,15,10,0,0,0,2,0,0,10,1,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau WEHE-DEN HOORN,1663::SB5,,646,250,0,0,44,57,32,20,21,7,18,0,0,0,8,1,0,42,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau LEENS,1663::SB6,,1333,545,0,0,144,40,58,29,20,171,18,0,0,0,20,0,1,44,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau ZUURDIJK,1663::SB7,,133,75,0,0,7,4,8,12,6,9,3,0,0,0,10,1,1,14,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau WARFHUIZEN,1663::SB8,,198,98,0,1,7,12,4,35,4,2,12,0,0,0,7,0,2,13,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau SCHOUWERZIJL,1663::SB9,,94,71,2,0,11,6,5,23,3,7,9,1,0,0,4,0,0,2,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau MENSINGEWEER,1663::SB10,,156,62,0,0,18,7,5,7,7,8,3,0,0,0,5,0,0,2,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau KLOOSTERBUREN,1663::SB11,,758,277,0,0,82,35,27,35,17,12,16,0,0,0,21,1,1,29,0,1,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau KRUISWEG,1663::SB12,,462,196,0,0,45,37,21,12,20,5,12,0,1,0,11,0,3,29,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau EENRUM,1663::SB13,,1216,483,0,2,29,166,52,53,54,5,48,2,1,0,15,1,0,57,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PIETERBUREN,1663::SB14,,363,192,0,0,36,33,24,30,24,7,14,1,0,0,10,0,1,12,0,0,0
,De Marne,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau WESTERNIELAND,1663::SB15,,213,85,0,0,14,9,3,15,9,15,5,0,0,0,6,1,0,6,2,0,0
