contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Kempenhof,0858::SB1,,1795,668,1,1,214,75,112,28,35,1,61,1,1,3,12,1,0,122,0,0,2
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtgebouw De Horizon,0858::SB2,,1326,419,2,0,128,46,72,14,32,2,26,1,1,0,6,4,4,82,0,0,1
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Lunet zorg,0858::SB3,,1631,362,0,0,101,45,38,17,39,4,18,2,0,0,11,1,0,82,0,0,4
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zalencentrum de Graver,0858::SB4,,1332,417,0,4,98,53,33,25,40,2,33,2,0,1,15,1,1,109,2,1,1
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rode Kruis gebouw,0858::SB5,,1690,497,4,2,104,66,66,17,55,7,41,2,0,1,15,4,0,108,1,0,10
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Carolus gebouw,0858::SB6,,1818,567,1,1,168,66,63,36,46,3,33,5,1,1,18,2,0,123,2,0,0
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Trefcentrum D'n Turfberg,0858::SB7,,1589,673,0,0,131,80,116,29,66,15,76,2,0,0,13,3,2,139,1,0,0
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Weerderhuys,0858::SB8,,1886,484,0,0,100,62,78,23,38,9,42,4,0,0,13,2,0,111,0,1,1
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Openbare Werken,0858::SB9,,1765,580,1,1,164,61,101,42,48,5,45,4,1,0,19,1,0,84,0,2,3
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Taxandria,0858::SB10,,1636,503,2,0,125,54,95,18,53,4,27,7,1,0,13,5,0,99,0,2,0
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Parochiezaal H. Martinuskerk,0858::SB11,,1017,416,2,3,121,47,79,20,30,3,51,1,1,0,12,0,0,50,1,0,0
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dommelsche Bierbrouwerij,0858::SB12,,1384,437,1,0,73,43,69,38,44,5,42,1,0,1,5,2,1,107,0,0,6
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal de Belleman,0858::SB13,,1506,515,4,3,91,66,69,44,57,10,45,0,0,0,11,10,0,108,1,1,2
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Schepelweijen,0858::SB14,,1479,385,2,0,70,43,51,32,47,1,36,5,3,0,15,2,2,77,0,0,1
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Clubgebouw  't Heike V.V. Dommelen,0858::SB15,,1599,403,2,0,58,41,86,36,48,5,46,5,1,1,8,1,3,59,1,0,4
,Valkenswaard,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Dorpshuis,0858::SB16,,843,359,1,1,172,13,45,16,14,2,24,0,0,0,6,2,1,62,1,0,1
