contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Jagtlust,0310::SB1,,1300,700,0,0,93,78,115,88,48,21,132,9,0,0,27,3,3,81,0,0,2
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportvisserij Nederland,0310::SB2,,1232,599,0,0,71,65,75,88,52,19,110,3,0,1,21,5,0,86,3,0,0
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis d'Amandelboom,0310::SB3,,776,501,1,0,53,47,80,60,11,106,101,7,0,0,11,0,0,23,2,0,0
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis De Koperwiek,0310::SB4,,1403,902,4,0,177,71,199,68,25,24,160,2,1,0,30,8,0,131,2,0,4
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dr.W. v. Everdingenschool,0310::SB5,,1318,759,0,0,127,73,136,92,50,27,128,0,0,0,17,0,0,100,3,0,6
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau VvSo WVT,0310::SB6,,1152,401,2,1,32,54,37,67,37,15,45,0,1,0,37,3,0,72,0,0,1
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Poolster,0310::SB7,,1317,566,1,0,91,84,51,62,53,20,78,6,0,1,32,3,0,80,2,2,1
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau de Opstandingskerk,0310::SB8,,1371,715,0,1,112,76,72,118,61,30,123,3,0,0,31,3,1,78,4,2,1
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau HF Witte Centrum (Oostbroek),0310::SB9,,1487,780,0,4,165,92,115,82,46,42,107,3,0,0,21,5,0,99,1,0,2
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Weltevreden,0310::SB10,,1252,649,0,0,90,89,62,105,58,21,115,6,1,1,33,2,0,60,4,0,2
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw van MBO Raad,0310::SB11,,1748,803,1,3,155,72,89,123,40,45,100,5,1,1,35,2,0,128,2,2,3
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurthuis 't Hoekie,0310::SB12,,1513,786,0,2,86,97,98,131,57,39,175,6,0,0,30,1,1,62,0,0,3
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting Welzijn Ouderen,0310::SB13,,966,435,0,0,43,52,39,85,57,20,68,2,1,0,20,2,0,45,1,0,0
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Voorhof,0310::SB14,,944,505,1,1,127,37,59,57,31,21,87,9,1,1,13,1,1,54,4,0,2
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau de Noorderkerk,0310::SB15,,1178,787,0,0,110,36,259,44,16,13,177,10,0,0,17,2,1,91,8,0,3
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Schutsmantel,0310::SB16,,919,593,1,0,88,35,206,48,9,7,135,1,0,0,9,1,2,47,2,0,3
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Serviceflat Hobbemaflat,0310::SB17,,1180,714,0,0,108,43,223,34,8,20,169,0,0,1,25,1,0,65,5,1,11
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huize het Oosten,0310::SB18,,1617,936,3,0,104,81,234,96,44,27,159,4,1,0,34,6,0,143,0,0,3
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis de Bremhorst,0310::SB19,,1301,720,0,1,84,118,73,112,44,17,122,3,0,0,46,2,1,91,3,1,3
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonstichting SSW,0310::SB20,,1060,425,1,1,50,79,28,59,55,18,33,1,0,0,9,1,0,92,0,0,0
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Vierstee,0310::SB21,,1284,649,3,2,78,54,37,58,55,189,56,1,0,0,14,3,4,98,2,0,0
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingskerk,0310::SB22,,1216,554,0,1,107,57,42,47,44,112,48,0,0,0,20,3,1,70,2,0,1
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstencentrum Dijckstate,0310::SB23,,1313,633,1,0,130,69,43,38,41,92,72,2,0,1,21,4,1,113,5,0,1
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Groene Daan,0310::SB24,,1393,690,0,0,112,47,119,63,25,76,114,11,0,1,17,2,0,99,2,1,1
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Clubhuis T.V. Hollandsche Rading,0310::SB25,,1055,614,4,0,60,38,139,43,45,33,103,4,0,0,29,1,0,110,3,2,4
,De Bilt,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Westbroek,0310::SB26,,901,522,4,0,158,34,46,26,15,122,40,0,0,0,12,1,0,63,2,1,2
