contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau IJLST, gemeentehuis",0683::SB1,,1129,453,1,0,160,54,28,27,33,57,28,0,0,1,10,0,1,54,0,0,0
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau IJLST, gebouw De Eehof",0683::SB2,,1245,517,2,0,148,108,46,51,22,28,63,4,0,0,11,3,0,32,1,0,0
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau WOUDSEND, m.f.c. De Driuwpolle",0683::SB3,,1266,467,1,0,189,54,58,24,13,10,35,3,0,0,12,0,0,67,1,0,1
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau HEEG, zorgcentrum Talmastate",0683::SB4,,1714,616,2,1,244,65,71,36,36,34,38,0,0,0,15,8,0,63,0,0,6
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau NIJLAND, m.f.c. De Mande",0683::SB5,,849,339,0,1,145,30,33,16,21,14,19,0,0,0,10,2,0,46,0,0,3
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau OUDEGA, m.f.c. It Joo",0683::SB6,,543,221,0,0,128,22,12,6,9,14,16,0,0,0,0,1,0,12,0,0,1
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau SCHARNEGOUTUM, dorpshuis Elim",0683::SB7,,1400,479,0,1,194,56,27,36,36,34,38,1,0,0,5,3,0,46,0,0,3
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau OPPENHUIZEN, m.f.c. It Harspit",0683::SB8,,1167,507,2,0,175,47,73,35,16,10,46,2,0,1,12,4,0,86,0,0,0
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau HOMMERTS, dorpshuis Oan it Far",0683::SB9,,709,278,0,0,120,36,16,9,21,9,24,2,1,0,3,0,0,36,0,0,1
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau BLAUWHUIS, café De Freonskip",0683::SB10,,538,215,0,1,116,23,14,11,10,3,9,0,0,1,4,2,1,20,1,0,0
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau OOSTHEM, dorpshuis It Himsterhûs",0683::SB11,,785,279,0,1,116,30,13,22,25,14,27,1,0,0,4,3,1,22,1,0,0
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau GAASTMEER, dorpshuis Us Doarpshûs",0683::SB12,,222,114,0,0,54,17,11,4,3,1,12,0,1,0,2,0,0,9,0,0,0
,Wymbritseradiel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau GOENGA, dorpshuis De Kosterij",0683::SB13,,442,185,0,0,65,38,14,10,13,9,24,0,0,0,2,1,0,9,0,0,0
