contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeentehuis, Brink 3, Sint Anthonis",1702::SB1,,1055,438,1,0,168,45,40,30,37,0,29,1,2,0,11,2,1,67,0,1,4
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Op 't Hoogveld"", Paulusstraat 1, Sint Anthonis",1702::SB2,,1147,616,2,1,299,48,50,39,59,1,32,4,0,0,8,1,1,71,1,1,1
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau MFC Oelbroeck, Breestraat 1D, Sint Anthonis",1702::SB3,,1081,449,1,1,188,40,43,18,39,1,33,5,0,1,9,3,0,65,2,0,2
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""De Oude Heerlijkheid"", Grotestraat 12, Oploo",1702::SB4,,680,333,2,1,195,21,36,15,3,1,18,11,0,0,6,2,0,24,0,1,0
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gymzaal, Deken Schmerlingstraat 19, Oploo",1702::SB5,,670,225,0,0,85,21,17,21,21,0,11,0,0,0,15,4,2,27,0,0,1
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""'t Dorpshuus"", Stippent 2A, Ledeacker",1702::SB6,,547,212,0,0,88,13,25,12,27,1,17,1,0,0,2,0,3,23,0,0,0
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""'t Stekske"", Ceresstraat 2, Stevensbeek",1702::SB7,,477,202,2,0,118,5,22,5,7,2,10,1,0,0,2,2,0,28,0,0,0
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""De Schans"", Schoolstraat 1, Westerbeek",1702::SB8,,452,196,0,0,114,10,20,10,11,1,6,0,0,0,2,2,0,20,0,0,0
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Wapen van Wanroij"", Kwikstraat 6, Wanroij",1702::SB9,,1116,497,1,0,277,20,52,19,22,3,30,0,0,1,5,0,1,67,0,0,0
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Atrium ""De Lookant"", Ploegweg 50, Wanroij",1702::SB10,,1121,459,0,1,275,33,35,13,31,4,16,5,0,0,4,0,0,42,1,0,0
,Sint Anthonis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""De Stek"", Kerkstraat 11, Landhorst",1702::SB11,,546,286,0,1,215,7,25,4,8,0,5,0,0,0,2,0,1,19,0,0,0
