contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorg Woonvoorziening Duinhage,0518::SB101,,1540,785,3,0,127,74,131,48,17,19,158,1,0,0,63,7,0,132,2,0,6
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dalton Den Haag,0518::SB102,,1447,811,2,0,83,91,157,102,42,13,153,3,1,0,38,5,3,118,2,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Inspecteur S. de Vriesschool,0518::SB103,,994,508,4,0,70,45,56,29,33,19,56,0,0,0,39,4,0,153,4,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Haags Centrum voor Onderwijsbegeleiding,0518::SB104,,1499,619,0,3,99,55,123,33,9,4,116,1,0,0,21,0,0,157,0,0,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw de Wiekslag,0518::SB105,,1249,508,0,2,68,59,60,45,22,10,42,2,0,0,50,3,0,141,3,1,2
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw de Wiekslag,0518::SB106,,1477,478,0,0,74,46,65,30,16,12,70,2,2,0,23,2,0,135,0,0,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Parnassia, gehoorzaal nr. 87",0518::SB107,,1315,497,1,2,50,49,98,43,30,18,79,1,2,0,25,5,1,95,0,0,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Octaaf,0518::SB108,,1689,504,1,4,91,48,47,22,31,10,35,1,1,0,32,5,1,176,2,0,2
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadsdeelkantoor Loosduinen,0518::SB109,,1544,781,3,0,128,112,75,39,51,21,71,5,1,0,54,2,0,220,2,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mozartduin,0518::SB110,,995,310,1,1,45,40,45,15,17,10,36,3,0,1,24,1,0,72,0,0,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau WoonZorgPark Loosduinen,0518::SB111,,1630,601,3,2,163,77,63,32,31,26,25,2,1,0,20,2,1,155,0,1,2
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau R.K. Basisschool De Schakel,0518::SB112,,987,331,0,0,57,47,22,20,33,4,39,1,0,1,18,1,0,83,1,1,3
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau R.K. Basisschool De Schakel,0518::SB113,,1272,446,0,0,51,66,36,41,37,26,45,1,0,1,17,0,0,120,2,0,3
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Nieuw Berkendael,0518::SB114,,1215,330,2,0,53,34,35,22,30,7,30,0,0,2,12,0,0,104,0,1,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Houtwijk OBS,0518::SB115,,1171,324,0,0,26,38,35,38,27,11,28,1,0,0,19,2,0,97,0,0,2
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Houtwijk OBS,0518::SB116,,1017,326,6,0,44,46,30,30,26,2,41,0,0,0,16,3,0,86,1,0,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Florence-Zorgcentrum Houthaghe,0518::SB117,,1077,469,0,0,92,65,40,24,38,21,22,0,1,1,36,1,0,128,0,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verpleeghuis Houtwijk,0518::SB118,,1532,657,1,1,117,97,64,64,34,22,77,2,0,1,40,4,0,131,3,0,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Chr. Basisschool Leyenburg,0518::SB119,,1772,390,3,0,45,45,45,48,23,9,32,1,0,0,19,3,1,117,2,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Heilige Pauluskerk Crypte,0518::SB120,,1649,595,2,0,82,68,75,58,43,8,80,4,1,1,39,1,0,135,0,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentecentrum Bethelkerk,0518::SB122,,1538,882,2,0,130,86,160,99,33,11,155,0,0,0,49,6,1,145,1,0,6
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RKBS Het Lichtbaken Dependance,0518::SB123,,950,217,0,0,28,25,16,15,30,2,11,1,0,0,17,2,0,70,0,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Centrum de Geest,0518::SB125,,1330,396,0,3,30,50,37,44,35,10,23,1,0,3,29,1,1,130,0,1,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting Wijndaelercentrum,0518::SB126,,1456,579,0,0,104,72,83,25,31,8,53,1,0,0,34,1,2,164,0,0,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woon en Zorgcentrum Tabitha,0518::SB127,,1222,665,2,0,171,62,95,23,22,16,84,2,0,0,38,5,0,140,4,2,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Loosduinse Hof,0518::SB128,,1043,377,2,0,50,44,23,23,36,6,20,1,1,5,36,3,1,126,1,1,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Loosduinse Hof,0518::SB129,,1204,214,2,0,39,24,8,26,20,7,14,0,0,1,20,0,0,54,0,0,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woon en Zorgcentrum Tabitha,0518::SB130,,1185,535,1,1,104,73,69,17,15,15,69,0,0,1,33,3,1,128,4,0,3
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau ROC Mondriaan Educatie,0518::SB201,,1242,174,0,0,14,42,11,9,19,7,6,0,2,2,8,0,1,52,0,0,1
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS De La Reyschool,0518::SB202,,1162,250,1,3,19,39,9,29,35,19,29,0,0,1,11,0,0,58,1,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rosa- Basisschool BBS,0518::SB203,,961,219,1,0,22,27,7,32,16,13,23,0,0,0,6,1,0,72,0,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Gelderlandschool OBS,0518::SB204,,827,195,2,0,21,26,8,22,17,20,19,0,0,3,4,3,0,52,0,0,0
,'s-Gravenhage,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rosa-Basisschool BBS,0518::SB205,,1390,325,0,6,42,46,17,29,28,21,35,1,0,1,24,0,0,80,0,0,1
