contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0809::SB1,,1652,540,0,3,142,45,64,30,45,1,37,2,0,2,16,4,0,149,1,1,1
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Bosvaert,0809::SB2,,1514,471,2,1,154,37,96,17,15,1,60,1,0,0,9,3,1,76,1,0,0
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Anton Pieckschool,0809::SB3,,1605,422,1,0,90,41,43,23,31,6,30,1,0,1,22,1,0,128,1,0,4
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Vossenberg,0809::SB4,,1501,403,0,0,130,18,47,13,35,46,24,0,0,0,4,2,0,83,1,0,0
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Westkant,0809::SB5,,1376,352,0,0,87,28,41,9,28,2,19,0,0,0,21,0,0,115,2,0,0
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurthuis Pannehoef,0809::SB6,,1577,436,0,1,97,50,40,32,53,3,25,6,1,2,18,2,0,105,0,0,2
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Hoefijzer,0809::SB7,,1675,476,2,1,107,52,69,20,44,3,55,6,0,0,15,0,1,98,1,0,5
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Crossroads,0809::SB8,,1834,503,4,0,94,55,86,43,36,3,47,4,2,0,14,5,1,109,1,0,3
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Venloene,0809::SB9,,1646,573,3,1,222,52,56,29,36,5,56,0,0,0,21,1,0,92,2,0,1
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Wetering,0809::SB10,,1460,567,2,3,188,49,73,26,32,11,74,7,1,0,19,2,2,79,1,0,3
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Serviceflat Molenwijck,0809::SB11,,1494,644,0,0,201,67,91,45,38,5,75,1,0,1,14,0,1,96,3,0,6
,Loon op Zand,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Maoske,0809::SB12,,436,184,0,0,93,7,26,4,12,2,8,0,0,0,9,0,0,20,1,0,2
