contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bibliotheek,0383::SB1,,1867,976,2,0,162,129,145,144,60,11,136,18,0,0,29,5,1,129,1,0,6
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Maranathakerk,0383::SB3,,1826,969,2,0,149,106,133,161,40,14,165,9,0,0,46,10,4,127,3,0,2
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Kern,0383::SB4,,1726,678,0,1,117,83,83,97,41,11,77,9,2,0,35,1,1,119,0,0,2
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Boogaert,0383::SB5,,1378,672,2,3,137,97,64,95,40,7,84,9,0,0,26,5,3,96,4,0,5
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Toermalijn,0383::SB6,,1277,649,4,0,78,92,93,80,43,11,119,11,1,0,25,6,5,85,0,0,0
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Klimop,0383::SB7,,1813,748,1,2,109,124,101,97,75,13,102,6,2,0,25,1,2,87,1,1,2
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Visser 't Hooftschool,0383::SB9,,1910,901,0,1,136,139,130,106,64,10,126,10,2,3,29,4,2,135,1,0,4
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rode Kruisgebouw,0383::SB10,,1772,857,0,0,160,111,107,116,62,18,96,10,3,1,31,4,0,132,1,0,5
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Santmark,0383::SB11,,1746,725,2,1,143,109,93,93,46,6,71,5,0,0,40,7,2,108,2,0,0
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hotel Borst,0383::SB13,,2291,1032,2,6,150,150,149,105,55,7,149,4,2,2,62,11,4,178,3,0,1
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Kruispunt,0383::SB14,,2030,739,2,1,174,89,102,47,49,12,70,5,1,0,28,3,2,153,0,0,4
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Centrum ""De Lelie""",0383::SB15,,1784,663,0,0,148,73,110,38,35,8,64,7,1,1,27,9,0,138,2,0,2
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Pax Christi,0383::SB17,,1878,752,0,0,129,72,152,73,38,5,73,7,4,0,38,7,0,148,1,0,5
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bibliotheek,0383::SB18,,1583,666,0,0,162,71,123,64,25,8,68,2,0,3,21,3,0,109,4,0,3
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Cameren,0383::SB19,,1828,696,1,0,217,71,124,38,21,3,80,7,0,0,26,4,0,101,1,0,3
,Castricum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau mobiel stembureau,0383::SB20,,0,227,0,0,24,41,37,31,11,2,34,6,0,1,9,3,1,24,2,0,1
