contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontvangstruimte Stadskantoor 1,0855::SB1,,2983,1357,16,2,166,143,201,167,129,5,291,8,1,0,29,6,7,197,4,0,3
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Vuurvogel,0855::SB2,,3041,1337,6,0,202,158,133,234,140,9,225,11,2,2,48,12,4,147,0,2,8
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum in de Boomtak,0855::SB3,,2908,1271,3,1,236,111,136,176,184,5,185,6,0,1,31,5,1,186,1,0,7
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Missiehuis Bredaseweg,0855::SB4,,2789,1059,5,1,204,114,96,151,118,0,163,4,2,4,52,11,1,130,1,0,8
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huize Mater Misericordiae,0855::SB5,,2797,927,3,4,263,67,95,123,81,7,142,2,1,0,26,1,4,108,1,0,6
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtcentrum De Spil,0855::SB6,,2996,697,2,3,71,96,64,83,128,0,93,3,1,1,41,1,2,106,0,0,7
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Hoogvenne,0855::SB7,,2731,1200,5,0,146,134,150,177,190,14,194,9,0,3,26,2,5,144,2,0,4
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Armhoefse Akkers,0855::SB8,,2491,1195,0,0,169,170,140,207,127,4,162,8,0,0,48,3,2,151,0,0,4
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis St.Jozefzorg,0855::SB9,,1674,674,3,2,93,75,64,93,100,5,57,5,2,1,39,7,0,127,1,0,5
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Zuiderlicht,0855::SB10,,2424,587,3,3,71,93,51,69,80,1,64,5,2,0,22,4,0,119,3,0,3
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Koningsvoorde,0855::SB11,,2514,685,5,0,136,74,46,69,122,5,55,5,2,1,19,2,2,140,0,0,7
,Tilburg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Nieuwe Stede,0855::SB12,,2715,813,6,1,88,100,52,134,147,3,124,5,2,5,26,5,3,110,5,0,4
