contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Boxtel,0757::SB1,,1593,759,1,2,211,96,76,73,59,7,99,3,3,0,15,9,3,96,1,1,7
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woon-zorgcentrum Molenweide,0757::SB2,,2196,844,1,2,281,101,131,60,44,4,105,3,1,0,14,5,0,90,0,1,4
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau NS-station,0757::SB3,,1370,404,2,2,57,51,20,50,66,8,42,8,0,0,12,4,2,82,1,0,1
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Delta stichting Welzijn,0757::SB4,,1770,424,5,0,105,56,30,35,66,5,41,3,0,0,10,3,0,65,1,0,4
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woon-zorgcentrum Simeonshof,0757::SB5,,1883,587,0,2,177,73,46,54,64,5,47,5,1,0,9,2,1,102,1,0,0
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorggroep Elde,0757::SB6,,1502,446,0,1,93,58,58,28,41,8,55,3,0,0,15,0,2,80,0,0,5
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis De Rots,0757::SB7,,1954,512,2,1,102,82,42,39,97,9,37,4,0,0,11,2,0,81,3,0,3
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Vorsenpoel,0757::SB8,,1793,577,0,1,97,64,80,47,56,1,111,6,0,0,20,1,0,87,0,1,6
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Brede School De Wilgenbroek,0757::SB9,,1775,495,0,1,89,56,47,40,82,5,83,1,1,0,19,2,0,67,2,0,1
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Beemden,0757::SB10,,1918,629,2,2,94,86,78,53,94,5,79,3,0,1,22,9,2,94,4,2,3
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis De Orion,0757::SB11,,922,308,0,0,108,21,27,33,21,4,20,4,0,0,14,0,0,55,1,0,0
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Eethuis 't Tweespan,0757::SB12,,717,266,1,0,117,18,30,13,10,3,18,3,2,0,8,4,0,39,0,0,1
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstencentrum Kloosterhof,0757::SB13,,1867,551,1,0,227,38,60,22,49,6,42,2,0,0,16,0,0,83,2,0,4
,Boxtel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Jeugdhuis Pius X,0757::SB14,,1729,532,3,0,202,50,62,21,45,1,43,4,0,0,7,1,0,91,3,0,2
