contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ons Dorpshuis,0703::SB1,,1604,680,1,1,101,59,53,18,20,283,31,1,2,0,15,2,0,94,1,0,0
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ver.Geb. GerGem gemeente,0703::SB2,,1520,660,2,1,97,50,54,12,30,316,24,3,0,0,13,2,0,58,1,0,0
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verenigingsgebouw ""Kaj Munk""",0703::SB3,,1295,376,0,3,77,69,21,16,20,13,18,0,1,0,18,2,0,115,3,0,3
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis,0703::SB4,,862,436,0,1,62,10,25,2,4,279,5,1,1,0,8,0,1,38,0,0,0
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Ver.geb. ""De Haven""",0703::SB5,,1346,557,1,3,80,15,40,6,10,303,15,0,0,0,7,0,1,80,0,0,0
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""Vredelust""",0703::SB6,,1187,498,0,1,82,21,45,7,5,243,13,3,0,0,6,3,0,69,1,0,0
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ver.geb. GerGem gemeente,0703::SB7,,1223,500,1,0,73,18,36,9,16,238,16,1,0,0,2,0,0,88,2,0,1
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verenigingsgebouw ""De Meiboom""",0703::SB8,,1464,688,2,0,101,17,29,6,13,430,11,0,0,0,14,2,0,62,0,0,3
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""Ter Weel""",0703::SB9,,1640,791,0,3,137,35,28,10,15,453,16,1,0,0,13,4,0,78,0,0,1
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpsh.""Luctor et Emergo""",0703::SB10,,1269,393,0,0,82,31,44,19,27,75,25,0,0,2,10,0,0,77,0,0,1
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Serre ""Oostkilhoek"",Vliedbergstraat",0703::SB11,,961,376,0,0,52,35,30,23,25,72,35,3,0,0,17,9,0,75,0,0,0
,Reimerswaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Ver.geb. ""Trefpunt""",0703::SB12,,909,300,0,0,48,24,16,1,22,113,7,0,2,0,2,6,1,57,1,0,0
