contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0502::SB1,,1513,926,3,3,110,86,97,45,71,181,95,2,1,3,39,8,1,183,1,0,3
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Vergaderzaal,0502::SB2,,1819,550,0,1,80,60,88,16,18,62,39,1,2,4,29,5,1,142,1,1,1
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bejaardensociëteit,0502::SB3,,1579,454,0,1,83,40,42,17,36,63,27,0,0,0,19,0,1,126,0,0,0
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportpark 't Slot (kantine),0502::SB4,,1566,680,2,2,77,58,95,22,24,132,69,1,0,0,24,2,4,170,0,1,1
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau O.B.S. ""Klim-Op""",0502::SB5,,1472,510,2,2,64,64,28,24,35,77,35,1,1,2,37,5,0,135,1,0,1
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verzorgingshuis ""De Vijverhof""",0502::SB6,,1710,589,1,8,118,81,38,16,25,97,39,4,1,2,38,4,1,124,0,0,1
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gymzaal,0502::SB7,,1281,487,5,0,64,50,42,19,40,127,39,1,0,0,12,3,0,89,1,0,0
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Woonzorgcentrum ""d'Amandelhof""",0502::SB8,,1247,311,4,0,30,42,8,21,27,106,20,0,0,0,13,1,0,34,2,6,1
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verzorgingshuis""De Roo van Capelle""",0502::SB9,,1399,489,0,1,68,69,66,15,38,54,44,2,0,2,37,1,0,88,3,0,2
,Capelle aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Senioren Residentie ""IJsselzicht""",0502::SB10,,1802,718,1,1,118,85,135,41,30,43,100,3,0,0,22,3,2,130,5,0,1
