contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadhuis,0556::SB1,,1458,682,2,1,114,86,69,25,61,13,68,3,0,5,25,6,0,203,1,1,2
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Maasdelta Maassluis,0556::SB2,,1772,502,0,0,76,38,56,26,40,45,49,1,0,1,25,1,0,142,1,0,1
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentemuseum,0556::SB3,,1548,517,2,0,93,61,53,35,62,19,43,0,0,0,21,6,1,117,1,1,4
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Pr Christinaschool,0556::SB4,,1501,579,1,2,106,88,48,33,42,47,69,0,0,3,23,2,0,111,1,4,2
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Restaurant De Ridderhof,0556::SB5,,1502,623,2,1,155,50,91,29,51,40,62,3,3,2,10,5,1,115,2,0,4
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstencentrum De Tweemaster,0556::SB6,,1467,428,0,3,103,59,39,27,30,34,40,1,0,2,15,2,0,76,0,0,0
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstencentrum De Vliet,0556::SB7,,1665,692,0,1,162,101,52,25,56,49,57,0,1,3,25,3,0,145,4,8,1
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Montessorischool,0556::SB8,,1576,542,1,2,92,86,32,16,70,22,39,2,1,1,17,2,0,157,1,4,0
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Accent College,0556::SB9,,1573,578,0,0,115,61,84,27,32,43,55,2,1,0,25,1,0,124,1,0,7
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstencentrum De Vloot,0556::SB10,,1388,463,0,0,119,58,36,7,35,29,44,1,1,2,25,1,0,103,1,0,1
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Crea/Educ Centrum Klei en kleur,0556::SB11,,1750,752,2,1,167,68,111,29,40,38,77,4,0,2,26,3,1,182,2,1,1
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gereformeerde Kerk Vrijgemaakt,0556::SB12,,1448,616,7,0,157,60,64,24,46,40,62,1,0,0,17,6,0,134,1,3,1
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Nissenhut,0556::SB13,,1244,255,0,0,54,34,38,3,16,5,15,2,1,0,10,1,1,72,0,2,1
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kardinaal Alfrinkschool,0556::SB14,,822,205,0,0,27,42,16,5,37,6,12,1,0,0,5,2,0,50,0,0,2
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wethouder Smithal,0556::SB15,,1444,645,0,0,99,52,110,24,47,32,68,5,1,2,30,9,0,161,2,2,1
,Maassluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verpleeghuis Driemaashave,0556::SB16,,1837,711,0,1,129,73,92,37,57,31,74,2,0,0,22,4,0,183,2,5,0
