contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,1740::SB1,,1113,428,0,2,38,33,19,15,13,230,13,1,0,0,4,0,0,62,0,0,0
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw,1740::SB2,,1593,531,0,0,44,22,11,5,8,350,9,0,0,0,5,0,0,76,1,0,0
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Eltheto,1740::SB3,,1386,460,0,0,46,42,12,8,12,237,10,2,0,0,7,1,1,79,0,0,3
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum 't Anker,1740::SB4,,1764,681,1,0,119,52,42,23,23,281,26,1,0,0,8,5,0,100,1,0,0
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Voorhof Kesteren,1740::SB16,,1851,747,0,1,121,66,49,28,29,307,35,0,0,2,12,0,1,96,0,1,0
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bijzondere Rehobothbasisschool,1740::SB17,,1737,695,0,0,87,79,85,15,22,202,40,1,0,0,22,3,0,138,1,0,0
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Ellim,1740::SB18,,1673,670,0,3,103,104,66,7,24,230,26,1,0,0,8,0,0,97,2,1,1
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Ons Tehuis,1740::SB19,,796,296,0,0,37,42,31,8,9,68,20,1,0,0,7,0,0,71,2,0,0
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Hoge Hof,1740::SB20,,852,315,2,2,69,25,37,11,20,41,26,0,1,0,10,3,2,68,0,0,2
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Nannenberghuis,1740::SB21,,1710,630,1,0,115,101,33,19,40,135,43,2,0,1,8,1,0,127,3,0,2
,Neder-Betuwe,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Steegakker Dodewaard,1740::SB22,,1611,563,1,0,106,54,49,21,27,116,39,0,1,0,15,0,1,130,0,0,4
