contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Klooster raadzaal,0820::SB1,,1165,527,1,0,116,69,98,51,30,5,73,4,0,2,17,2,4,54,2,0,0
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum  De Akkers,0820::SB2,,1455,616,1,0,204,50,119,32,21,6,69,4,0,1,13,3,2,85,5,1,1
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PCB 't Palet locatie Emmastraat,0820::SB3,,1382,635,0,0,154,87,100,58,44,9,91,2,0,0,13,1,0,70,5,0,1
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Nieuwe Linde,0820::SB4,,1721,573,4,0,97,63,86,49,54,12,94,3,1,1,19,1,0,87,6,0,0
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openbare Basisschool De Rietpluim,0820::SB5,,1315,556,5,1,146,57,113,34,32,7,96,2,0,0,10,0,0,59,0,0,0
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau RK Basisschool De Wentelwiek,0820::SB6,,1257,507,1,0,100,57,75,45,38,5,85,1,0,1,15,3,1,76,5,0,0
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PCN locatie Wederikdreef,0820::SB7,,1223,524,1,1,102,59,89,64,39,2,68,2,0,1,14,2,0,82,0,0,0
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal De Hongerman,0820::SB8,,784,518,0,1,102,67,70,47,46,1,83,3,0,0,11,3,0,84,1,0,0
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw Scarabee,0820::SB9,,1176,364,0,0,78,31,50,45,34,2,58,2,0,1,7,7,2,47,0,0,0
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Insp. J Crijnsschool,0820::SB10,,1376,548,3,0,108,63,82,37,43,5,114,2,0,2,11,2,2,75,0,0,2
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis De Koppelaar,0820::SB11,,613,225,1,0,64,10,48,13,26,1,31,0,0,0,7,0,3,20,0,0,2
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapsh. D'n Heuvel,0820::SB12,,1596,574,2,1,170,44,118,31,24,8,64,2,0,0,14,5,1,88,3,2,0
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis Enode,0820::SB13,,534,198,0,0,32,18,43,18,11,0,29,0,2,0,3,1,0,40,1,0,0
,"Nuenen, Gerwen en Nederwetten",EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openbare Basisschool de Rietpluim,0820::SB14,,1630,510,0,0,95,36,133,37,31,7,80,4,0,0,11,3,1,69,1,0,2
