contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Raadhuis,0402::SB1,,1721,921,2,1,96,98,165,86,42,30,215,5,0,0,35,5,2,136,3,0,3
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mozarthof School,0402::SB2,,1493,835,0,0,85,41,281,39,16,5,207,2,0,0,35,0,0,112,8,0,4
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openbare Bibliotheek,0402::SB3,,1666,976,0,0,131,92,227,82,59,22,194,7,0,0,32,1,2,123,3,0,1
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Chr. Verpleeghuis Gooizicht,0402::SB4,,1285,632,0,0,84,75,128,67,34,21,112,3,1,0,24,0,0,78,3,0,2
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum 'De Boomberg',0402::SB5,,1972,651,4,1,85,67,78,74,51,26,115,2,0,0,46,4,6,93,2,0,2
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Amrâth Grand Hotel Gooiland,0402::SB6,,1954,747,0,0,69,83,82,114,79,11,116,5,3,2,53,4,1,115,3,0,7
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Emmaus RK Parochie,0402::SB7,,929,385,0,0,71,34,40,49,21,12,71,0,0,0,25,1,3,55,2,0,1
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Koepel (B),0402::SB8,,1509,666,1,5,135,85,64,42,61,14,63,2,1,0,28,1,1,168,0,0,1
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum 'De Koepel' (A),0402::SB9,,1669,674,0,0,102,103,73,48,44,11,68,3,0,0,32,3,2,180,1,1,3
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Flat Kerkelanden,0402::SB10,,1550,636,0,2,133,103,80,30,27,17,81,3,2,2,26,1,1,125,3,1,1
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Groepshuis  'Scouting',0402::SB11,,1543,525,1,2,65,64,80,57,40,14,103,2,0,0,14,3,1,80,0,0,2
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Serviceflat Westerheem,0402::SB12,,1180,644,0,1,117,66,96,82,20,38,119,1,0,0,24,1,2,76,2,0,0
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bavinckschool (A),0402::SB13,,1601,660,4,1,74,80,82,98,54,31,128,6,3,0,24,5,3,66,3,0,3
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bavinckschool (B),0402::SB14,,1829,594,0,0,61,65,75,79,46,46,124,0,0,0,20,4,0,73,1,0,0
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Intern. school (vh Rembrandtschool),0402::SB15,,2240,859,3,4,113,90,126,115,58,32,155,3,1,0,39,5,2,111,4,0,5
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wilhelminaschool,0402::SB16,,914,558,1,0,96,36,122,58,21,17,127,1,0,0,10,0,2,61,6,0,1
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum 'De Zoutkeet',0402::SB17,,1502,691,1,2,98,68,107,61,52,28,105,4,0,0,33,3,2,125,3,0,2
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis 'Zuiderheide',0402::SB18,,1179,557,1,1,152,66,40,35,37,45,59,3,0,4,21,2,0,90,1,1,1
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Muziekvereniging Beatrix,0402::SB19,,1777,562,2,1,60,59,68,67,64,40,73,2,0,2,26,4,0,90,4,1,2
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum St. Carolus,0402::SB20,,1195,615,2,0,70,64,115,85,33,23,118,1,1,0,23,4,1,76,1,0,0
,Hilversum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Goudenregenschool,0402::SB21,,1060,496,1,3,68,71,74,52,50,11,85,2,0,1,13,5,1,63,0,0,0
