contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadswinkel,0268::SB1,,2161,1418,11,1,114,204,123,338,132,16,343,11,1,10,47,1,3,60,3,0,12
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadhuis,0268::SB2,,1759,914,6,0,79,128,78,209,119,4,159,6,1,5,38,3,3,77,2,2,1
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Activiteitenc.Doddendaal,0268::SB3,,2136,626,3,1,60,70,65,159,59,6,142,4,0,1,22,1,4,26,4,2,1
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurthuis Het Oude Weeshuis,0268::SB4,,1378,554,0,5,44,63,33,139,79,1,95,8,0,3,29,0,1,57,0,0,2
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Concertgebouw De Vereeniging,0268::SB5,,1868,623,7,1,76,75,74,137,56,4,130,3,1,1,18,0,6,39,3,0,0
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Burghardt,0268::SB6,,2202,987,5,4,52,145,74,299,85,8,236,7,0,6,29,11,3,28,2,1,1
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School de Driemaster,0268::SB7,,1510,621,1,0,27,107,29,214,78,3,107,5,0,1,25,4,2,16,0,1,2
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Karel de Grote College,0268::SB8,,1878,791,8,1,70,92,78,213,68,9,187,4,1,1,24,0,5,31,5,1,2
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Daalsehof,0268::SB9,,1946,865,0,1,48,119,54,264,91,12,198,6,0,1,29,2,4,32,2,0,3
,Nijmegen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Canisiuscollege,0268::SB10,,2200,921,1,2,112,137,54,254,91,5,175,5,0,2,35,3,0,46,2,0,0
