contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstencentrum S.W.O,0243::SB2,,2279,739,1,3,150,64,103,62,29,90,60,2,0,0,25,3,2,148,0,0,1
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadhuis,0243::SB3,,2484,930,2,0,183,99,91,73,59,127,92,1,2,2,23,4,3,169,1,0,1
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""De Aanleg""",0243::SB4,,2580,840,0,0,232,86,64,20,39,171,62,5,1,3,15,2,0,137,0,0,3
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Sociaal centrum ""De Kiekmure""",0243::SB5,,2655,896,0,3,218,81,83,45,38,155,77,0,1,1,21,3,0,171,2,0,0
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Harmoniegebouw,0243::SB7,,2203,692,1,0,150,64,36,36,34,147,63,5,1,5,19,2,0,125,2,2,1
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basisschool ""Willem-Alexander""",0243::SB9,,2372,906,2,0,197,80,92,77,41,145,105,2,0,1,30,2,1,133,0,0,0
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw van het Leger des Heils,0243::SB11,,2036,763,2,2,176,61,101,58,30,124,68,2,1,0,40,0,1,96,2,1,2
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""Randmeer""",0243::SB12,,2017,813,3,0,226,72,96,41,38,125,60,5,1,5,22,6,0,115,0,0,1
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wijkcentrum ""De Roef""",0243::SB14,,2191,1034,2,1,191,111,95,105,60,182,84,3,1,2,40,6,3,143,4,0,4
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basisschool ""Fontanusschool""",0243::SB15,,2138,728,1,0,124,84,65,54,47,153,87,3,0,0,27,2,1,75,4,0,2
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hervormde Kerk,0243::SB16,,2100,896,1,0,299,33,93,27,14,216,35,2,0,0,15,2,3,155,0,0,2
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau CBS ""De Bron""",0243::SB19,,2088,865,1,0,250,61,85,33,26,192,58,2,1,0,11,2,0,141,1,0,2
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau MFC ""De Bogen""",0243::SB21,,2354,864,1,0,194,51,132,40,33,139,110,2,0,3,22,3,0,131,1,1,2
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau MFC ""De Bogen""",0243::SB22,,2956,939,1,0,206,88,129,50,50,158,77,3,1,1,26,10,0,135,2,0,3
,Harderwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mobiel stembureau,0243::SB23,,0,104,0,0,36,19,8,2,1,15,6,0,0,0,8,1,0,8,0,0,0
