contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Raadhuis,0537::SB1,,1621,639,2,2,155,45,49,24,30,143,36,1,0,0,18,2,2,133,1,0,0
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Otto Baronschool,0537::SB2,,1642,561,2,3,130,46,48,30,48,55,20,0,1,0,25,3,2,150,2,1,0
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Wilbert,0537::SB3,,1201,435,1,0,127,27,47,19,9,59,37,1,0,0,21,0,0,88,0,0,0
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Horizon,0537::SB4,,1692,692,0,1,205,35,68,36,42,89,53,2,1,0,24,5,3,126,3,0,0
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Duinroos,0537::SB5,,1549,460,1,0,108,23,36,13,20,123,33,1,0,0,13,3,3,81,1,2,0
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huize Salem,0537::SB6,,1690,665,0,5,168,27,42,14,16,257,31,0,0,0,22,2,0,81,1,0,4
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bibliotheek,0537::SB7,,1892,829,2,0,180,36,44,19,20,327,21,4,0,0,19,3,1,155,0,0,0
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau K&O Gebouw,0537::SB8,,1768,667,1,1,190,16,46,20,20,188,22,0,1,1,15,2,0,144,1,1,0
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgeb 't Zandgat,0537::SB9,,1789,459,1,2,120,17,19,16,13,157,14,1,0,0,14,1,1,81,1,1,3
,Katwijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dienstencentr. Zwanenburg,0537::SB10,,2158,736,0,4,167,34,35,13,15,302,15,1,2,0,14,2,0,134,1,1,0
