contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Stadhuis,Grote Kerkplein 15",0193::SB1,,1531,804,4,2,73,110,115,107,67,55,147,8,1,4,29,4,1,79,4,0,0
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Veerhuijs,Kon.Wilhelminastr 91",0193::SB2,,1735,766,0,1,103,76,128,89,35,83,155,2,0,0,20,2,3,64,0,1,5
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Nieuwe Haven,B. Vos de Waelstr 1",0193::SB3,,1313,307,1,3,77,27,15,38,20,47,26,7,0,5,10,2,0,29,4,0,0
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau GGD IJsselland, Zeven Alleetjes 1",0193::SB4,,1211,555,0,1,52,58,44,125,39,60,98,5,0,2,29,3,2,35,1,0,2
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Enk,Enkstraat 67",0193::SB5,,1713,756,0,3,55,109,34,170,98,74,103,7,2,15,44,1,1,39,2,0,2
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Mozaïek, Assendorp.str 127-I",0193::SB6,,1681,573,6,0,67,78,30,107,63,80,85,3,1,7,28,3,3,15,1,0,2
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Molenhof,Assendorperdijk 132",0193::SB7,,1473,584,5,2,102,92,24,114,47,59,61,0,1,9,19,1,2,49,0,0,4
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Veldboeket,Violierenstr. 42",0193::SB8,,1682,550,0,0,67,92,28,87,68,53,41,3,1,7,40,2,2,54,2,0,3
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Noodlokalen Wendakker,Overtoom 65 A",0193::SB9,,1950,605,2,3,76,87,83,55,34,110,72,4,0,1,16,2,0,65,0,0,0
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Unit De Twijn,ingang Bagijnesingel",0193::SB10,,1552,522,1,1,66,63,45,65,43,58,79,1,0,2,21,3,2,73,1,0,0
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Hist Centr OV,Van Wevelinkhovenstr.",0193::SB11,,1740,482,0,0,55,67,22,67,50,59,45,4,0,4,22,2,1,78,3,1,2
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Opstandingskerk,Esdoornstraat 25",0193::SB12,,1659,492,2,3,68,52,30,66,49,92,49,6,0,11,23,0,1,45,0,0,0
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Geref Kerk De Fontein,Sterrenkroos",0193::SB13,,1733,845,2,0,108,102,73,94,56,165,111,4,0,8,24,4,0,94,0,0,2
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wijkcentr Holtenbroek, Bachlaan 20",0193::SB14,,1616,618,1,0,94,90,49,51,48,95,64,4,0,16,24,2,1,76,2,1,1
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Carillon,Bachlaan 2",0193::SB15,,1241,366,0,1,36,58,28,37,49,65,32,2,0,2,14,1,1,36,2,0,3
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Scholengem.vd Capellen, Lassusln.230",0193::SB16,,1132,258,0,4,28,53,13,24,29,41,23,1,0,6,8,2,0,30,0,0,0
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Havezate,Gombertstraat 350",0193::SB17,,1462,418,1,0,66,65,25,34,29,63,44,3,1,6,12,0,1,67,0,0,2
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Luzac College,ingang Dommel",0193::SB18,,1629,592,6,0,113,112,49,45,49,45,70,5,0,3,12,5,2,78,0,0,4
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Hoeksteen,Scheldelaan 141",0193::SB19,,1451,711,0,0,103,110,58,79,63,95,82,4,0,4,34,2,2,71,2,0,2
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Werkschuit,Rijnlaan 200",0193::SB20,,1528,649,0,0,102,101,55,90,49,58,63,1,0,2,28,4,8,83,0,0,5
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Wieden,Beulakerwiede 4",0193::SB21,,1428,598,0,0,81,126,36,75,48,69,80,2,0,2,20,2,3,51,0,2,1
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Kleuterbrug, Reggelaan 107",0193::SB22,,1219,491,1,0,74,94,21,48,55,66,56,0,0,4,19,1,1,50,1,0,1
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Rivierenhof, Zijpe 4",0193::SB23,,1433,625,0,3,106,115,42,65,62,51,85,2,0,5,27,2,2,57,0,1,3
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Stroomdal,Botlek 56",0193::SB24,,1727,575,0,2,95,98,50,44,50,56,52,0,0,12,18,2,2,96,0,0,0
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dienstenc. De Terp,Radewijnsstr. 1",0193::SB25,,1535,514,1,1,80,81,41,52,55,72,53,3,0,4,17,1,2,48,3,0,2
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Geb.Muz.Ver.De Bazuin,Jupiterstr 8A",0193::SB26,,1757,519,1,2,73,61,20,59,71,93,48,3,0,3,19,3,2,63,0,0,1
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Kon.Emma School, Jacob Catsstraat 1",0193::SB27,,1674,624,0,0,97,92,65,108,36,56,84,1,1,3,20,0,4,53,0,0,4
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Twijn,ingang Abel Tasmanstraat",0193::SB28,,1872,629,1,1,83,118,27,73,74,101,54,4,0,2,34,1,4,48,2,1,3
,Zwolle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Oosterenk,ingang Jacob Catsstraat",0193::SB29,,1231,935,3,4,160,125,155,123,50,69,118,8,2,3,24,3,3,92,0,0,0
