contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Dorpshuis,0302::SB1,,1707,888,1,3,216,47,117,30,12,237,66,4,0,0,17,5,0,129,4,0,4
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""De Bunterhoek""",0302::SB2,,1633,791,0,7,192,21,58,9,12,411,18,0,0,0,4,6,0,60,0,0,0
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ds. A. van Stuijvenbergschool,0302::SB3,,1663,769,1,0,148,37,34,22,23,346,26,1,0,1,11,1,1,118,0,0,0
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Chr. basisschool ""Da Costa""",0302::SB4,,1621,599,2,1,113,41,40,25,27,222,18,2,0,0,11,2,1,94,0,0,3
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Chr. basisschool ""De Bron""",0302::SB5,,1711,706,0,2,132,40,57,10,18,316,25,1,2,0,8,0,0,96,0,0,1
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Chr. basisschool ""De Morgenster""",0302::SB6,,1488,603,0,0,157,34,31,11,18,211,19,0,0,0,15,1,1,101,0,2,2
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Chr. ZMLK-school ""De Wingerd""",0302::SB7,,1395,758,0,0,144,43,78,26,16,296,40,0,0,1,15,4,2,92,0,0,1
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De basisschool ""Tweeluik""",0302::SB8,,1450,652,0,1,120,36,56,25,33,252,35,0,0,2,8,1,0,81,1,0,2
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Chr. basisschool ""Petra""",0302::SB9,,1414,606,0,2,122,43,39,23,23,226,16,2,0,0,16,3,0,93,0,0,0
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Boaz-Jachinschool,0302::SB10,,1455,728,0,0,77,4,10,2,1,576,12,2,0,0,4,0,0,39,0,0,1
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dislocatie Da Costaschool Elspeet,0302::SB11,,1588,803,0,2,84,5,19,6,7,616,6,3,0,0,9,0,0,47,0,0,1
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpshuis ""De Wieken""",0302::SB12,,1488,650,0,2,120,10,70,19,20,214,32,1,1,1,22,4,0,133,0,1,2
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dorpshuis ""Horsterhoek""",0302::SB13,,600,301,1,0,59,18,44,28,15,41,24,1,0,0,13,0,0,56,0,0,2
,Nunspeet,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum ""Seewende""",0302::SB14,,708,307,0,4,92,16,18,2,7,134,2,0,0,0,0,0,0,36,0,0,0
