contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0158::SB1,,1635,656,1,4,189,112,67,38,55,5,54,3,0,4,14,1,1,109,1,0,3
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Saalmerink,0158::SB2,,1437,446,1,2,199,51,67,19,11,5,26,0,0,0,11,2,1,52,1,0,1
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Trefkoel, Buurse",0158::SB3,,1086,435,4,3,163,38,69,26,10,9,35,0,0,0,8,2,1,73,0,0,1
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau 't Meuken, Isidorushoeve",0158::SB4,,1176,457,0,0,301,19,33,5,13,5,8,0,4,0,2,0,0,65,2,0,0
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School de Holthuizen,0158::SB5,,1291,427,1,0,111,45,66,29,43,4,49,0,0,1,9,0,0,65,1,1,3
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Wiedenbroek,0158::SB6,,1235,453,0,0,142,54,61,14,46,5,44,3,0,0,10,0,1,71,2,0,0
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Honeschschool,0158::SB7,,973,381,0,1,171,19,37,7,18,3,23,1,0,0,7,4,2,89,0,0,0
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School de Wereld,0158::SB8,,1478,465,0,1,131,63,50,26,35,4,56,0,0,0,23,1,1,71,3,1,0
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Montessorischool,0158::SB9,,1490,483,4,0,191,40,36,27,28,10,52,1,0,0,15,4,2,77,0,0,0
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verenigingsgebouw D.I.O.,0158::SB10,,1492,470,0,3,185,69,51,10,36,4,19,1,0,0,11,5,0,78,0,0,1
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Weert,0158::SB11,,1258,469,1,0,150,61,67,22,30,8,46,0,0,0,16,1,0,66,1,0,1
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Dr. Ariens,0158::SB12,,1478,458,0,0,125,70,31,35,46,1,66,1,2,0,11,2,2,63,2,0,1
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportschool USA,0158::SB13,,1269,492,0,2,128,58,66,25,29,13,54,0,0,4,9,0,2,102,0,0,2
,Haaksbergen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kinderdagverblijf Daantje,0158::SB14,,1451,477,3,0,149,58,101,23,15,4,69,2,1,0,5,1,0,48,1,0,0
