contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadskantoor,0983::SB1,,1490,646,1,1,131,58,82,42,40,5,73,3,2,3,17,5,1,176,1,1,6
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huize Beerendonck,0983::SB2,,1629,577,2,1,139,54,81,56,33,4,61,2,0,1,14,3,0,125,3,1,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau St Jozefhof,0983::SB3,,1649,572,0,0,190,49,69,49,27,1,41,2,0,0,10,4,1,121,0,0,8
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sticht.Wel.Kom,0983::SB4,,1463,426,1,0,110,34,20,39,38,5,26,1,0,0,7,1,1,142,0,0,2
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basissschool de Meule,0983::SB5,,1564,552,1,3,149,46,55,31,37,1,37,2,0,3,14,5,1,166,1,2,2
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting de Witte Kerk,0983::SB6,,1353,342,0,1,24,37,15,13,47,1,11,0,0,0,13,3,1,174,2,0,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gilde Opleidingen,0983::SB7,,1429,647,3,2,164,42,145,30,38,7,55,1,1,1,18,2,1,137,4,1,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Bantuin,0983::SB8,,1751,642,4,0,194,35,103,53,22,1,44,0,2,0,8,2,1,175,2,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau wijkgebouw d'n Dörpel,0983::SB9,,1997,762,2,1,234,70,83,48,41,2,61,4,0,1,15,5,0,195,1,2,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hertog Reinoudschool,0983::SB10,,1191,579,1,0,198,31,78,61,23,3,55,1,1,0,7,3,0,117,0,0,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School met de Bijbel,0983::SB11,,1647,631,4,0,156,73,78,54,49,3,72,3,0,0,14,2,2,125,0,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Grand Cafe Maagdenberg,0983::SB12,,1416,417,1,0,69,39,26,55,26,2,39,2,0,0,21,3,1,132,0,0,2
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huis van de Wijk,0983::SB13,,1243,331,3,0,69,28,27,28,39,4,12,7,0,1,13,1,1,98,0,0,3
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Scheidsrechtersvereniging Venlo eo,0983::SB14,,1280,472,0,0,100,36,84,24,24,3,26,1,0,0,16,0,0,155,1,0,2
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verpleeghuis d'n Horstgraaf,0983::SB15,,361,84,0,0,30,4,9,4,4,1,7,0,0,0,1,0,1,22,1,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cafe Feestzaal ut Tref,0983::SB16,,2162,651,0,1,116,72,44,55,57,4,46,2,2,0,16,1,0,232,3,0,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Welzijnswinkel de Zuidpilaar,0983::SB17,,1428,367,0,0,77,40,15,19,15,6,15,2,1,4,9,1,1,160,1,0,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Zuidstroom,0983::SB18,,1387,343,1,1,82,35,8,36,25,6,21,2,0,1,12,1,1,113,0,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapsruimte d'n Baand,0983::SB19,,1270,366,0,0,96,35,39,24,35,0,23,1,0,0,3,5,0,101,1,1,2
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Raodhoes,0983::SB20,,1735,631,2,0,229,28,62,33,42,2,37,0,1,1,6,7,0,178,3,0,2
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Preuverie de Witte,0983::SB21,,1891,464,4,0,145,39,36,32,27,2,14,0,1,1,14,1,1,147,1,2,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huize Onder de Wieën,0983::SB22,,1343,340,0,1,103,25,19,17,36,1,8,1,0,3,7,1,1,114,2,0,2
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Mikado,0983::SB23,,1278,364,1,1,81,43,7,17,22,3,7,1,2,1,6,1,0,167,1,0,5
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadswinkel Blerick,0983::SB24,,1437,317,2,0,64,31,7,15,17,3,8,0,1,0,17,1,0,151,0,1,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting Het Muspelheim,0983::SB25,,1604,425,2,1,125,49,15,16,31,6,10,0,1,1,9,1,2,158,0,0,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basissschool 't Palet,0983::SB26,,1568,447,0,0,119,50,25,16,36,2,17,0,1,0,13,2,0,163,0,1,2
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zaal de Egelantier,0983::SB27,,2912,624,2,0,76,79,34,44,61,11,36,3,1,1,20,6,2,250,0,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Vossener,0983::SB29,,1469,307,4,0,58,44,10,12,39,4,9,0,0,1,4,0,0,126,0,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool 't Ritjen,0983::SB30,,1294,453,2,1,96,36,45,41,39,6,22,0,0,1,7,2,0,155,1,1,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting de Ark,0983::SB31,,1366,452,1,1,100,34,37,21,35,2,29,1,0,0,15,1,0,176,1,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zalzershaof,0983::SB32,,1933,777,4,1,275,46,102,21,32,6,60,1,0,0,8,6,1,214,0,0,5
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cafe Feestzaal de Boostenhof,0983::SB33,,714,217,0,0,98,16,14,7,8,2,12,0,0,0,4,0,0,55,0,0,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Koperwiek,0983::SB34,,1673,483,1,0,100,65,32,42,30,6,41,0,1,0,19,0,0,146,1,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huize Martinushof,0983::SB101,,1651,636,0,1,261,45,48,29,31,17,22,4,0,3,5,4,2,161,3,0,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Maasveld,0983::SB102,,1496,510,1,2,114,52,59,40,26,2,41,0,2,4,10,0,1,152,2,0,5
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Grand Cafe 't Zaelke,0983::SB103,,2144,678,2,0,155,63,49,44,63,6,36,1,0,3,21,2,2,231,1,1,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huize Erkenkamp,0983::SB104,,1918,670,1,0,214,58,52,37,31,6,29,1,0,0,13,5,1,219,1,0,3
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Schalm,0983::SB105,,1746,639,3,2,189,75,56,48,39,2,43,4,0,2,11,3,2,163,1,0,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Vijverhofschool,, locatie Tegelen",0983::SB106,,1458,475,1,1,110,46,34,22,30,11,18,1,0,1,6,3,0,188,1,0,4
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cafe de Witte,0983::SB107,,1376,382,0,1,124,29,28,18,22,1,21,0,0,0,6,0,0,133,0,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cafe  Zaal Op de Heide,0983::SB108,,1483,412,1,1,82,39,24,12,35,7,11,3,0,1,16,2,1,176,3,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Toermalijn,0983::SB109,,1548,361,0,0,52,44,10,16,43,3,25,2,0,0,25,0,0,141,0,0,0
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openbare bibliotheek Belfeld,0983::SB201,,2129,639,1,1,252,69,36,30,50,0,40,0,0,1,13,2,0,145,0,0,1
,Venlo,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool  KOM Mijn,0983::SB202,,2095,636,2,2,203,51,50,42,44,3,36,0,0,1,12,3,0,189,0,2,0
