contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Alphen,0668::SB1,,1311,433,4,0,147,47,54,34,35,5,31,1,1,0,11,4,1,60,2,0,0
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Altforst,0668::SB2,,418,184,0,1,86,7,21,18,12,0,11,2,0,0,3,0,0,24,0,0,0
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Appeltern,0668::SB3,,633,244,1,2,69,18,40,9,23,3,20,0,0,0,5,4,1,50,2,0,0
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Beneden-Leeuwen,0668::SB4,,1832,661,0,1,232,45,97,26,30,0,55,0,0,0,12,1,0,161,1,0,1
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Beneden-Leeuwen,0668::SB5,,1452,497,2,0,131,57,62,25,55,1,47,2,0,0,14,0,3,100,0,0,0
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Beneden-Leeuwen,0668::SB6,,1489,456,1,1,171,55,26,15,41,1,29,0,1,0,14,2,1,99,0,0,1
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Boven-Leeuwen,0668::SB7,,1616,565,1,1,176,46,50,49,36,6,47,3,0,0,25,0,2,116,6,0,3
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dreumel,0668::SB8,,1261,421,0,5,130,40,42,16,37,1,32,0,0,2,14,3,2,101,1,0,0
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dreumel,0668::SB9,,1314,561,1,3,177,62,92,28,36,6,36,0,0,0,11,1,2,109,0,0,1
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Maasbommel,0668::SB10,,1038,345,1,0,105,31,40,25,26,2,37,1,0,0,7,0,1,69,1,0,0
,West Maas en Waal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wamel,0668::SB11,,1883,680,0,0,221,55,64,42,46,7,63,3,0,0,10,3,0,163,3,0,0
