contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadskantoor,0216::SB1,,1733,708,1,0,81,90,99,131,54,19,75,1,0,3,28,1,1,115,4,0,6
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadhuis,0216::SB2,,1168,586,0,0,78,74,72,116,41,18,89,0,0,0,24,2,2,67,2,0,1
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Jenaplanschool 't Praathuis,0216::SB3,,1626,623,0,0,49,92,39,188,50,28,81,2,0,1,18,1,3,69,1,0,1
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Trefpunt,0216::SB4,,1763,532,0,1,77,75,43,55,53,26,42,1,0,0,24,1,1,132,2,0,0
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Elisabethhof,0216::SB5,,1831,852,3,2,171,122,133,97,33,32,106,3,2,2,16,2,4,125,2,0,2
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Kulenburg,0216::SB6,,1445,593,2,3,111,66,63,57,25,31,88,4,0,0,12,5,1,126,2,0,2
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Saalamander ""Stembureau 7""",0216::SB7,,1505,562,3,1,83,105,47,54,52,26,42,6,0,1,22,5,1,117,1,0,0
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Saalamander ""Stembureau 8""",0216::SB8,,1525,358,2,2,37,69,20,39,50,24,29,0,0,0,11,1,1,76,0,1,0
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Driestad,0216::SB9,,1700,711,0,0,115,115,54,94,45,41,82,2,1,0,23,5,2,128,3,0,1
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rode Kruisgebouw,0216::SB10,,1828,798,1,0,116,106,112,100,56,32,110,2,0,2,21,1,2,130,3,0,5
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Recreatieruimte Seniorenflat,0216::SB11,,2145,885,1,1,135,113,155,85,51,32,121,6,2,1,29,1,0,150,3,0,1
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Augustinusschool,0216::SB12,,1664,626,2,0,86,98,76,85,37,8,89,6,2,0,22,6,1,104,3,0,3
,Culemborg,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Galerie Kobalt (NS Station),0216::SB13,,0,164,0,0,13,21,16,46,9,2,27,0,0,1,14,1,0,13,1,0,0
