contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0547::SB1,,1858,1033,1,5,214,129,132,73,59,37,158,1,0,0,45,5,0,173,3,0,4
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gebouw Irene,",0547::SB2,,1886,913,1,1,159,99,113,105,58,54,165,6,1,1,37,3,0,107,2,0,3
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zwembad De Does,  ingang Ericala",0547::SB3,,1859,726,0,1,127,67,146,66,32,21,126,4,0,0,28,3,0,104,2,0,0
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Brittenstein,0547::SB4,,1721,775,3,1,138,76,120,87,32,42,121,4,1,1,24,0,1,115,4,1,8
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Pr. Willem Alexanderschool,0547::SB5,,2087,895,3,2,140,108,118,91,50,52,139,3,2,3,25,5,1,154,2,0,2
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Hobbit,0547::SB6,,1814,745,0,2,118,81,102,80,64,17,121,3,1,1,21,3,2,127,2,0,2
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basisschool, De Driemaster",0547::SB7,,1431,408,2,0,55,43,37,56,36,16,64,3,0,1,18,1,0,73,4,0,1
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Schakel,0547::SB8,,1715,780,1,1,167,89,138,62,26,21,152,2,1,1,20,6,2,92,0,0,1
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Hasselbraam,0547::SB9,,1767,778,2,2,118,95,90,97,41,19,142,2,3,1,55,4,1,107,0,1,2
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurtcentrum De Buit,0547::SB10,,1792,701,0,0,117,88,106,63,54,17,120,3,0,1,19,2,0,109,0,0,2
,Leiderdorp,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Korfbalvereniging Velocitas,0547::SB11,,1892,617,0,0,70,55,118,60,24,20,107,1,0,1,32,2,0,124,2,0,1
