contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadskantoor,0545::SB1,,2311,781,8,1,131,97,101,41,27,130,60,2,2,2,19,2,2,154,3,3,5
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Kon. Emmahuis,0545::SB2,,1912,867,0,4,164,92,109,25,35,232,48,0,1,0,17,1,0,140,3,0,0
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau J. Calvijnschool,0545::SB3,,1574,567,1,2,115,56,41,25,32,155,38,0,0,0,15,2,1,85,1,0,1
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Huis ter Leede,0545::SB4,,2053,895,0,0,193,80,94,22,44,221,51,1,1,2,13,2,0,169,2,0,0
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Wilgenhoek,0545::SB5,,1127,414,0,0,93,26,35,16,10,63,53,1,0,0,10,3,1,100,1,0,2
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Mozaiek,0545::SB6,,1299,267,0,1,23,71,10,13,15,25,26,0,0,0,9,1,0,70,2,0,2
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Pauluskerk,0545::SB7,,1506,409,0,3,50,84,10,22,35,50,33,0,1,2,16,0,2,104,0,0,0
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Het Mozaiek,0545::SB8,,1492,396,0,0,40,63,26,16,24,66,41,0,2,1,20,2,0,95,0,0,0
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Stoof,0545::SB9,,678,344,0,1,76,37,59,18,16,14,35,1,0,0,12,1,0,73,2,0,0
,Leerdam,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis Ons Huis,0545::SB10,,1432,696,1,0,201,27,51,15,8,247,31,1,0,0,6,1,0,107,0,0,1
