contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hal Gemeentehuis,0530::SB1,,1140,593,1,1,60,71,123,34,36,11,75,4,2,2,29,5,0,134,1,1,5
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bezoekerscentrum Droogdok,0530::SB2,,1399,217,0,0,26,30,33,11,18,5,27,0,0,0,8,1,0,57,1,0,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School 't Schrijverke,0530::SB3,,1453,619,0,1,81,111,53,39,40,16,44,2,0,0,23,3,1,203,0,0,3
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verpleeghuis Grootenhoek,0530::SB4,,1295,373,0,1,50,48,55,25,24,13,34,3,1,1,21,3,0,93,0,2,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Wateringe,0530::SB5,,1204,414,0,1,43,93,46,25,37,12,27,0,0,0,12,1,0,115,3,0,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Brug,0530::SB6,,1333,348,0,0,37,48,29,16,38,13,29,2,0,0,17,1,1,115,1,1,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal De Eendraght,0530::SB7,,1301,608,0,1,73,71,91,49,57,12,55,9,0,1,28,5,0,157,0,0,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bureau Wijkbeheer,0530::SB8,,1254,335,0,1,35,49,31,34,39,18,38,2,0,0,14,2,2,71,0,0,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Bibliotheek,0530::SB9,,1318,391,1,1,39,38,43,16,49,4,36,1,2,0,22,3,0,137,0,0,1
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum Voornesteyn,0530::SB10,,1269,464,0,0,60,55,48,22,29,24,52,0,1,0,26,5,0,138,0,0,4
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Schoollocatie Plataanlaan,0530::SB11,,1349,270,0,1,29,36,21,13,25,8,23,2,1,5,18,2,1,82,1,1,2
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Brandaris/Steiger,0530::SB12,,1253,500,4,2,35,60,46,36,62,19,38,5,0,0,19,1,1,175,1,0,2
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Houthoeffe,0530::SB13,,1356,451,1,0,48,43,41,32,41,12,29,4,1,2,12,6,0,173,6,0,1
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Kameleon,0530::SB14,,1314,209,0,1,24,22,17,19,24,8,12,0,0,0,9,0,0,73,1,0,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zuidwester,0530::SB15,,1324,330,0,0,22,46,24,17,39,8,31,1,0,0,27,5,0,108,1,0,1
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Regenboog,0530::SB16,,1386,113,0,0,17,14,4,5,21,12,5,1,0,0,6,0,0,25,0,0,3
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Morgenstont,0530::SB17,,1114,429,0,1,38,62,40,21,41,22,29,1,1,0,25,4,0,144,1,0,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Kring,0530::SB18,,1211,459,1,0,59,53,62,32,40,11,61,5,0,1,19,3,0,113,0,0,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau School De Kring II,0530::SB19,,1292,472,0,0,56,45,77,19,36,10,60,0,1,0,17,2,1,145,1,1,1
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau School Het Palet, loc. Bonsenhoek",0530::SB20,,1259,504,1,0,65,42,115,28,22,13,57,7,0,0,18,0,0,136,0,0,1
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Recreatiezaal Parkzicht,0530::SB21,,1135,317,0,0,47,41,66,12,21,6,25,0,0,0,7,3,0,89,0,0,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportlocatie I,0530::SB22,,1227,310,0,1,59,16,63,10,19,5,26,0,0,0,7,1,0,104,0,0,0
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportlocatie II,0530::SB23,,1180,396,0,1,45,32,83,8,9,11,52,0,0,0,17,0,0,131,3,1,4
,Hellevoetsluis,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Rozenhoek,0530::SB24,,1256,429,3,0,60,47,64,31,35,5,37,2,0,1,22,2,0,123,0,0,0
