contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Raadhuis Krimpen aan den IJssel,0542::SB1,,2071,1002,3,3,114,125,59,34,42,369,40,2,1,0,23,5,0,185,0,1,2
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Muziekschool Krimpen aan den IJssel,0542::SB2,,1625,645,3,0,81,56,51,42,21,196,34,0,0,0,20,8,1,135,0,0,0
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zwembad/Sauna De Lansingh,0542::SB3,,1809,767,3,0,84,85,52,20,46,238,44,0,0,0,24,5,1,166,1,0,1
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum Tiendhove,0542::SB4,,1779,820,2,0,107,74,66,32,23,309,57,1,0,0,16,1,0,131,1,0,2
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Krimpenerwaard College,0542::SB5,,1710,1023,0,3,157,88,114,47,30,324,89,7,1,0,29,3,1,131,2,0,0
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sociëteit Gouden Regen,0542::SB6,,1964,721,0,3,110,69,66,34,31,196,66,1,1,0,17,2,1,124,2,0,1
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingsruimte De Sperwer,0542::SB7,,1850,778,1,1,125,47,115,37,43,144,64,0,0,0,29,3,0,164,3,1,3
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Het Mozaïek,0542::SB8,,1732,859,5,2,121,70,87,55,35,203,91,2,0,1,19,4,0,168,2,1,0
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Fontein,0542::SB9,,1923,699,5,0,99,100,84,43,41,93,64,3,1,0,21,4,2,138,0,0,6
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Crimpenersteyn,0542::SB10,,1889,756,3,2,108,97,73,32,46,130,71,1,0,0,28,9,1,155,1,1,3
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Paperclip,0542::SB11,,1918,745,5,1,112,72,105,41,47,104,94,2,0,0,20,3,0,140,1,0,4
,Krimpen aan den IJssel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportzaal De Populier,0542::SB12,,1849,864,0,1,134,97,122,49,43,94,91,4,1,0,26,6,0,192,3,0,2
