contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0785::SB1,,1627,685,0,0,204,84,58,63,68,6,70,0,1,0,24,1,0,101,1,2,2
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Thebe Elisabeth,0785::SB2,,1562,403,0,2,128,53,26,25,41,6,32,2,0,0,15,1,0,73,0,0,1
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Zorgcentrum  ""Guldenakker""",0785::SB3,,1352,452,1,1,159,64,38,28,36,0,36,4,3,0,17,0,0,66,0,0,1
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Frankenhal,0785::SB4,,1427,564,1,0,80,103,49,69,62,12,76,2,0,0,17,2,0,81,3,0,8
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau vml. Basisschool ""de Fonkelsteen""",0785::SB5,,1522,417,2,0,64,43,55,48,63,4,48,2,1,0,13,1,1,71,3,0,0
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Mill Hill college,0785::SB6,,1189,368,1,0,92,43,72,26,25,2,51,2,0,0,16,0,0,39,0,0,0
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basisschool ""De Regenboog""",0785::SB7,,1676,594,3,0,156,65,92,48,36,1,88,1,0,0,17,1,1,88,0,0,0
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Basisschool ""de Bron""",0785::SB8,,1447,417,3,0,68,45,69,47,37,0,57,3,0,0,23,1,1,65,0,1,0
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cultureel Centrum Jan van Besouw,0785::SB9,,1500,497,1,0,114,72,43,42,44,4,65,3,0,0,13,1,5,87,2,0,2
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal De Wissel,0785::SB11,,981,348,0,0,82,49,50,28,28,2,56,0,1,0,7,1,0,44,0,0,0
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openbare Basisschool 't Schrijverke,0785::SB12,,1304,462,3,0,100,56,61,48,37,1,62,0,0,0,18,1,1,76,1,0,0
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Ontmoetingscentrum ""De Leybron""",0785::SB13,,956,372,3,0,114,30,48,16,21,0,27,9,0,0,20,3,0,82,1,0,1
,Goirle,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Vonder,0785::SB14,,1023,388,0,0,145,37,45,24,24,0,52,4,0,0,3,1,1,51,0,0,1
