contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woon- en zorgcentrum De Beemden,0845::SB1,,1507,447,0,1,150,63,37,31,29,9,51,2,0,0,6,2,1,60,0,1,5
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Nieuw Beekvliet,0845::SB2,,1409,468,0,0,112,51,55,46,36,10,60,2,1,0,7,2,2,83,1,0,0
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cafe Zaal Absoluut,0845::SB3,,1619,429,0,0,72,53,61,43,43,5,37,5,0,0,14,2,1,92,0,0,1
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openbare school De Bolster,0845::SB4,,1164,423,3,2,98,57,58,41,58,4,49,0,1,0,6,2,0,46,2,0,1
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingscentrum De Huif,0845::SB5,,1100,399,2,0,110,49,64,31,23,1,50,0,2,0,7,0,0,58,2,0,2
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal Theereheide,0845::SB6,,1187,516,0,2,149,33,107,29,26,3,92,7,0,0,7,5,0,54,1,2,1
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Kei,0845::SB7,,1661,542,1,2,178,43,47,33,45,4,58,4,1,0,13,1,1,111,0,0,3
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Wegwijzer,0845::SB8,,1626,446,1,2,118,55,50,28,37,4,38,6,1,0,17,0,1,87,0,0,4
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Blauwe Scholk,0845::SB9,,1415,405,0,0,148,38,39,29,37,3,30,2,1,0,7,0,1,69,0,0,1
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum De Donk,0845::SB10,,1415,454,0,0,185,54,50,23,33,1,21,1,3,0,15,1,1,63,2,0,1
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Berlerode,0845::SB11,,1478,419,1,1,153,46,37,35,29,2,35,4,1,0,13,1,0,58,0,1,4
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Den Durpsherd,0845::SB12,,1755,642,0,3,215,66,94,32,49,8,63,9,1,0,7,4,0,90,0,2,2
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal De Run,0845::SB13,,1638,501,1,0,111,60,58,28,51,2,68,9,4,0,20,1,0,81,2,0,6
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Parochiecentrum De Rots,0845::SB14,,1083,370,0,0,121,40,38,26,32,1,48,1,1,1,7,3,0,48,0,0,3
,Sint-Michielsgestel,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Moerkoal,0845::SB15,,1432,438,5,1,137,45,53,21,41,2,62,4,1,0,2,1,1,66,0,0,2
