contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0294::SB1,,2149,943,0,1,169,171,143,65,88,23,99,2,0,1,22,3,5,149,2,1,0
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wooncomplex 'Wonen Plus 't Wamelink',0294::SB2,,2134,721,0,0,177,106,132,45,61,15,67,0,0,0,14,5,1,95,2,1,0
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Regionaal Verpleeghuis 'Pronsweide',0294::SB3,,1949,830,2,0,172,161,128,50,95,15,78,5,1,1,25,4,0,91,2,0,2
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau o.b.s. 'De Kolibrie',0294::SB4,,1796,420,0,3,53,103,35,37,76,10,25,0,0,0,12,3,0,63,2,0,1
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum 'de Pelkwijk',0294::SB5,,1841,561,1,0,104,126,66,25,81,27,56,0,1,0,15,1,2,57,0,0,0
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Woonzorgcentrum 'De Vredensehof',0294::SB6,,2039,642,1,0,130,156,66,40,86,22,44,0,1,0,13,5,1,75,1,0,2
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Koningin Wilhelminaschool,0294::SB7,,2014,536,1,1,112,123,69,38,44,20,36,0,0,0,11,3,1,79,0,0,0
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau o.b.s. 'Bargerpaske',0294::SB8,,2366,869,2,1,146,208,118,90,81,13,85,3,0,0,10,2,3,105,1,2,2
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau o.b.s. 'De Schakel',0294::SB9,,1812,599,0,0,130,108,62,38,72,9,35,3,0,1,14,3,0,120,4,0,0
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verenigingsgebouw 'De Eendracht',0294::SB10,,1068,450,1,0,219,41,66,23,19,7,21,3,0,0,6,0,1,42,1,0,1
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Centumgebouw bij camping de Twee Bruggen,0294::SB11,,713,273,0,0,101,18,56,16,18,9,24,0,0,0,6,1,1,23,0,0,0
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Emmaschool Henxel,0294::SB12,,812,339,2,0,126,19,95,20,17,9,16,2,1,0,4,1,0,29,0,0,0
,Winterswijk,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau o.b.s. 'Woold',0294::SB13,,1476,498,0,0,109,65,144,27,13,5,56,1,0,0,10,6,0,58,4,0,0
