contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau D'r Brikke Oave,0899::SB1,,1528,689,7,0,236,64,42,26,47,13,22,0,0,2,24,0,0,212,0,0,1
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Parochiezaal Gregoriuskerk,0899::SB2,,1455,516,0,2,145,76,26,24,48,6,16,0,0,1,20,5,0,148,0,0,1
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zaal café De Kroeg,0899::SB3,,965,253,0,1,22,24,20,11,19,3,12,0,1,0,14,4,0,119,1,0,3
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verpleeghuis Schuttershof,0899::SB4,,1182,316,2,0,76,40,10,15,29,8,20,1,0,0,17,4,0,94,0,0,2
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Meander BMV,0899::SB5,,1804,331,0,0,41,52,5,13,30,3,12,0,0,2,29,2,2,138,0,1,1
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Huize Louise,0899::SB6,,1588,461,0,6,125,59,23,26,35,5,25,4,0,1,17,0,0,137,0,0,4
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Speeltuingebouw Buschkesberg,0899::SB7,,1129,310,3,0,70,26,26,22,23,14,23,2,0,0,15,0,0,87,0,0,2
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sportzaal Terborchstraat,0899::SB8,,1151,288,1,0,52,31,11,15,23,4,15,0,0,0,17,3,0,115,1,0,1
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verenigingsgeb. De Burcht,0899::SB9,,1239,345,0,2,78,45,15,19,40,11,23,2,0,0,15,0,1,96,0,0,0
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Parochiezaal Barbarakerk,0899::SB10,,1220,417,1,0,111,49,27,18,42,12,25,0,0,0,20,0,0,110,1,0,2
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Casino Treebeek,0899::SB11,,810,219,0,0,34,26,9,10,34,13,7,0,0,0,12,1,1,70,1,0,1
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool St.Franciscus,0899::SB12,,1513,443,0,0,90,43,26,27,44,13,24,0,0,0,12,3,0,160,1,0,0
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Emmastaete,0899::SB13,,1911,544,1,1,140,53,37,31,47,29,35,0,0,0,26,0,1,135,0,0,10
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Fatima,0899::SB14,,2050,539,0,0,126,53,42,27,56,8,28,2,0,0,25,1,0,166,3,0,2
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkpost Brunssum-Noord,0899::SB15,,1739,443,2,1,87,46,14,26,47,15,14,1,0,0,13,4,3,170,1,0,2
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeenschapshuis Klaver Vier,0899::SB16,,1326,271,2,0,53,29,7,14,29,3,8,0,1,0,16,7,1,102,0,0,1
,Brunssum,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool Titus Brandsma,0899::SB17,,993,403,0,2,97,46,30,26,40,8,20,1,1,1,19,2,0,104,3,1,4
