contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Statenlogement, Nieuwstraat 23",0405::SB11,,1553,643,4,0,76,67,78,81,61,5,109,2,1,0,41,6,4,109,2,1,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Montessorischool, Gravenstraat 19",0405::SB12,,1829,666,4,0,53,88,102,92,48,1,129,5,0,0,47,3,1,93,1,0,3
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Westerhaven, Achterom 1",0405::SB13,,1483,583,0,0,79,78,109,53,44,3,80,4,0,3,18,6,2,103,1,0,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau O.S.G. West-Friesland, Bontekoestraat 4",0405::SB14,,1723,559,1,0,59,63,66,94,65,15,65,3,0,1,25,6,3,89,0,0,5
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Jules Verneschool, Orionstraat 135",0405::SB21,,1463,338,0,1,46,59,23,19,47,13,34,2,1,1,17,5,0,70,0,0,1
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wijkcentrum Grote Waal, Grote Beer 3",0405::SB22,,1200,433,1,0,62,55,42,57,52,1,34,3,1,0,29,3,4,88,1,0,1
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Tennispark TV De Hulk, Dwaalpark 1",0405::SB23,,1585,478,1,0,31,74,35,66,74,3,58,1,0,0,36,3,0,97,0,0,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Zonnewijzer, Het Gangwerk 58",0405::SB24,,1492,527,1,0,55,64,51,78,69,8,62,2,2,2,39,1,0,91,0,0,3
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Lindendael, Koepoortsweg 35",0405::SB31,,1190,482,2,1,72,74,48,67,52,9,54,2,0,0,29,3,1,70,1,0,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau de Stormvogel, van Oostzanenstraat ingang: Wabenstraat 18",0405::SB32,,1233,421,1,0,81,79,53,42,40,1,42,3,0,0,9,0,2,67,1,0,1
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Bernardus van Bockxmeer, Tweeboomln 104",0405::SB33,,1436,478,1,1,68,69,45,54,65,7,50,1,0,0,26,4,2,85,2,0,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Stadhuis, Nieuwe Steen 1",0405::SB41,,1252,654,0,1,96,100,72,69,74,13,83,1,2,0,31,6,2,102,0,0,3
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Windvaan loc. De Tweemaster, Ark 1",0405::SB42,,1230,502,1,0,45,81,57,67,51,6,58,1,0,1,14,7,2,106,1,0,5
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Cultureel Centrum De Huesmolen, De Huesmolen 60",0405::SB43,,1049,459,0,3,49,71,45,45,52,6,64,4,0,0,26,2,2,90,0,1,2
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Avondlicht, Geldelozeweg 66",0405::SB44,,1657,431,0,0,90,57,66,46,28,1,37,1,1,0,10,2,1,88,2,1,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Troubadour, Marketenster 5",0405::SB45,,1342,382,0,1,37,96,32,36,33,13,40,3,0,0,24,0,2,64,1,0,1
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Dobbelsteen 1, De Opgang 2",0405::SB51,,1538,437,2,0,31,52,28,44,48,19,53,3,1,0,24,3,1,128,1,0,1
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Rank, Akkerwinde 74",0405::SB52,,1645,454,0,0,42,55,36,48,67,14,40,0,2,0,24,3,0,120,0,0,3
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Rayonpost 2, Roskam 1",0405::SB53,,1491,448,3,0,71,61,47,37,63,10,58,2,1,0,16,3,1,78,0,0,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Ma Awitya, Koriander 1-48",0405::SB54,,1361,329,0,2,23,62,26,28,51,12,28,2,0,2,27,0,1,67,0,0,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Cultureel Centrum de Plataan Pastoor Nuijenstraat 1,0405::SB61,,1141,431,0,0,90,57,66,46,28,1,37,1,1,0,10,2,1,88,2,1,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Perelaar, Sint Martinusstraat 13",0405::SB62,,1532,514,3,1,105,78,72,37,41,6,55,1,0,0,17,2,2,93,0,1,4
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau O.B.S. Socrates, lage Hoek 999",0405::SB63,,1408,359,2,1,39,45,64,28,17,3,55,1,0,6,19,4,0,74,4,0,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau St. Jozefpark, Sint Josephpark 1",0405::SB71,,1363,552,0,2,163,58,59,43,27,9,69,0,1,0,12,7,2,98,1,1,2
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Bussel, James Grievelaan 23A",0405::SB72,,1843,739,0,0,123,94,85,85,52,16,104,3,0,0,37,6,1,131,2,0,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Wooncentr. Kersenboogerd, Betsy Perk 17",0405::SB81,,1494,480,0,2,58,71,28,42,77,25,24,0,1,3,40,4,1,102,0,0,4
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Hoge Hop, Roerdomp 2",0405::SB82,,1483,362,2,0,26,46,26,46,66,9,39,2,0,2,18,9,0,72,0,1,0
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Parcival, Nachtegaal 146",0405::SB83,,1458,347,2,1,30,46,19,39,61,16,24,2,0,2,24,1,3,78,0,0,2
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Duiventil, Ceder 2",0405::SB84,,1469,479,4,1,70,69,31,63,59,12,51,4,0,0,28,1,0,88,2,0,1
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Klipper loc. Dubloen, Dubloen 98",0405::SB85,,1383,419,1,1,49,51,56,37,38,11,44,5,1,0,26,3,0,96,0,0,2
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Tandem, Boedijnhof 1",0405::SB86,,1411,451,1,0,47,67,43,44,39,4,59,0,3,1,15,1,2,122,1,0,3
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Klipper loc. Hanebalk 1,0405::SB87,,1523,514,1,3,45,70,44,66,47,8,81,1,0,2,33,3,1,112,0,0,1
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Dynamis, Stan Kentonhof 86",0405::SB88,,1420,561,1,0,73,81,68,47,49,14,75,2,0,3,26,5,2,113,0,0,3
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Spectrum, Volkerakweg 1",0405::SB89,,1924,614,3,2,61,87,118,41,34,12,79,9,0,4,17,8,3,136,1,0,4
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Het Spectrum, Volkerakweg 1",0405::SB90,,1583,357,0,0,36,62,74,24,22,2,39,2,1,2,14,4,1,69,0,0,5
,Hoorn,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gemeenschapsruimte, Vriendschaplaan 69",0405::SB91,,1190,449,0,1,65,69,72,42,30,2,59,1,1,1,14,0,0,87,4,2,0
