contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Kerk Het Kruispunt, Schoolstraat 2.",0626::SB1,,991,325,0,0,61,28,35,36,24,11,41,1,0,1,20,2,2,59,1,2,1
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Gebouw Rode Kruis, Prof Einsteinlaan 3.",0626::SB2,,1510,569,1,2,109,66,69,68,37,9,50,2,1,0,39,2,2,112,3,0,0
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verzorg. huis Adegeest, Bachlaan 21",0626::SB3,,953,548,1,1,102,38,156,29,17,13,103,3,0,0,21,3,1,58,1,0,3
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Schoolgebouw, Burg. de Koolplnts 19",0626::SB4,,1446,781,2,1,167,63,118,83,28,31,115,9,0,2,26,9,0,124,1,1,4
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau 't Hofflants Huys, De Zev Prov 68",0626::SB5,,1394,616,0,0,107,89,88,63,21,11,112,4,2,1,29,1,1,83,2,0,2
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Alettahof, A. Jacobsplantsoen 19",0626::SB6,,1478,683,2,1,98,76,83,112,40,16,122,5,1,0,33,3,2,82,4,0,6
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau K en O gebouw, R. Wagnerlaan 22",0626::SB7,,987,560,1,2,98,49,97,83,22,10,110,5,0,0,30,1,0,51,2,0,2
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Cult. centrum, Pr. Marijkelaan 4",0626::SB8,,1327,735,1,2,137,74,95,107,26,19,138,5,0,0,27,4,0,95,5,0,3
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau De Boschbloem, BS vd Oyelaan 39",0626::SB9,,1423,807,2,0,134,76,142,86,44,31,160,3,0,1,30,1,0,91,3,2,3
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Brandweerkazerne, B vd Haarplein 1",0626::SB10,,1027,432,1,0,125,43,68,32,19,3,72,2,1,0,9,1,0,54,1,0,2
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Bondsgebouw, Leidseweg 100",0626::SB11,,1251,628,1,0,116,54,135,69,19,9,110,4,1,5,15,2,0,81,7,1,0
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Britse School, J van Hooflaan 3",0626::SB12,,678,368,0,1,73,30,90,28,16,13,61,2,0,1,11,4,0,39,0,0,0
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Ruimte Plus, Merelhof 7-11",0626::SB13,,1203,594,0,1,123,54,108,57,36,9,82,2,0,0,18,0,1,101,2,0,1
,Voorschoten,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau School Starrenburg, Ter Lips 1 B",0626::SB14,,1442,633,0,0,82,66,159,44,25,7,106,3,0,2,19,0,1,117,1,0,1
