contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0736::SB1,,1791,792,1,0,244,58,120,32,36,42,63,3,1,0,19,6,0,156,5,0,7
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Partycentrum ""De Meijert""",0736::SB2,,2114,784,3,9,161,64,111,41,32,27,83,1,0,2,38,4,0,209,2,0,9
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verzorgingstehuis ""Gerardus Majella""",0736::SB3,,2092,724,4,2,173,55,106,45,25,43,62,7,2,0,45,1,1,155,2,0,2
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau Verenigingsgebouw ""Ons Streven""",0736::SB4,,867,388,0,2,124,21,81,16,12,10,34,1,0,1,16,1,0,69,1,0,1
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Springbok,0736::SB5,,698,309,1,1,115,21,46,25,6,11,30,1,0,0,6,0,1,47,0,0,0
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PCBS De Hoeksteen,0736::SB6,,1448,629,1,0,142,49,107,56,29,40,58,2,1,2,13,1,2,125,1,0,1
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Veenlanden College,0736::SB7,,1476,590,0,0,126,45,94,44,28,17,105,0,1,0,20,0,0,109,0,0,1
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS De Trekvogel,0736::SB8,,1968,743,1,0,115,56,138,50,37,39,86,6,0,1,32,2,1,172,5,0,3
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS Molenland,0736::SB9,,2223,857,1,0,183,65,172,66,37,40,119,2,0,1,27,6,0,135,1,0,3
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Maria-Oord,0736::SB10,,1522,631,1,2,147,29,90,35,22,72,49,1,2,0,19,3,0,156,0,0,6
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Voormalig basisschool De Poldertrots,0736::SB11,,618,270,0,0,97,6,28,8,2,35,20,5,1,0,11,1,0,55,0,0,1
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Golden Tulip Amsterdam-Vinkeveen,0736::SB12,,752,266,0,0,22,13,89,5,2,1,36,0,0,0,8,2,0,86,2,0,0
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau N.H. Verenigingsgebouw,0736::SB13,,882,419,1,0,96,15,83,20,16,52,38,2,1,0,5,1,0,89,0,1,0
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau EHBO Gebouw Lucas,0736::SB14,,1316,596,2,0,116,51,94,32,17,37,63,1,2,0,22,0,2,157,1,0,1
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingstehuis Zuiderhof,0736::SB15,,2012,724,3,1,118,41,118,50,44,50,74,3,2,0,34,5,2,180,1,0,2
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau NH Gebouw ""De Roeping""",0736::SB16,,1220,643,1,1,209,44,55,20,11,127,40,0,0,0,15,4,0,115,1,0,2
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS Willespoort,0736::SB17,,1294,657,0,1,139,51,115,43,17,65,85,3,0,0,12,0,0,120,1,0,6
,De Ronde Venen,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau PCB Prinses Beatrix,0736::SB18,,1759,585,0,0,118,35,99,31,31,38,64,4,1,0,13,2,1,139,4,0,5
