contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0037::SB1,,1253,550,0,0,175,126,65,14,26,31,24,0,0,0,4,0,0,80,1,0,4
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Parkwijkschool,0037::SB2,,1268,408,1,0,101,97,29,20,26,35,21,4,0,0,9,2,0,63,1,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Parkheem""",0037::SB3,,995,208,0,0,33,45,15,5,23,20,5,0,0,0,9,1,0,49,0,1,2
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Herv Gemeentegebouw,0037::SB4,,572,154,1,0,46,18,6,7,7,27,3,1,0,0,2,2,0,35,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Hagenhofschool,0037::SB5,,1166,354,0,0,78,71,21,13,29,53,14,2,0,0,13,6,1,52,0,0,1
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal de Spont,0037::SB6,,877,263,1,0,55,84,17,6,18,29,7,0,0,0,6,1,0,39,1,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Maarsheerd""",0037::SB7,,868,389,1,2,142,83,24,10,19,42,7,0,1,0,9,3,1,48,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau G.W. Spitzenschool,0037::SB8,,964,206,0,1,34,49,7,4,21,35,4,1,0,0,6,0,0,42,0,0,3
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Meester Neuteboomschool,0037::SB9,,1380,491,3,2,99,108,29,19,52,57,23,8,0,0,17,1,2,76,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Pagedal,0037::SB10,,1374,345,0,0,59,66,54,14,26,44,30,1,0,0,10,0,0,41,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Chr. Gereformeerde Kerk,0037::SB11,,1519,499,4,1,106,104,37,30,41,75,34,0,0,0,6,5,1,55,0,3,2
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS De Oleander,0037::SB12,,1424,496,2,0,113,73,69,27,32,71,31,0,0,0,10,1,0,68,0,0,1
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gebouw Ons Huis,0037::SB13,,1450,338,0,0,89,59,19,9,32,28,15,1,0,0,9,0,0,74,3,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Westerschool,0037::SB14,,663,167,1,0,35,15,15,9,20,11,3,2,0,4,3,0,0,50,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""De Stobbe""",0037::SB15,,756,150,0,1,22,39,6,6,15,8,0,0,2,0,9,0,0,43,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Winkel Wind,0037::SB16,,998,226,0,0,74,31,11,10,15,14,8,0,0,1,10,1,0,51,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Musselhorst""",0037::SB17,,1422,282,0,0,75,40,14,11,35,22,6,0,0,3,2,1,0,72,0,0,1
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""Konditorei""",0037::SB18,,1548,408,2,3,131,61,13,7,31,24,17,0,0,1,10,5,0,108,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""A-Horst""",0037::SB19,,1127,321,0,0,108,46,34,5,20,25,10,0,1,0,11,1,0,59,1,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Peuterspeelzaal 't Beudeltje,0037::SB20,,1186,506,1,1,121,34,16,11,13,220,12,0,0,2,12,1,0,64,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau d'Ekkelkaamp,0037::SB21,,768,363,0,0,143,31,12,20,21,60,17,1,0,0,12,2,1,43,0,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Bolster,0037::SB22,,1558,668,0,2,347,29,13,17,20,161,9,1,1,0,14,5,0,50,1,0,0
,Stadskanaal,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""De Drijscheer""",0037::SB23,,963,310,0,0,77,78,10,9,23,24,11,0,0,0,13,3,0,62,0,0,0
