contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadhuis,0080::SB1,,1934,855,3,0,85,149,106,165,83,19,149,6,0,2,27,1,1,57,4,0,1
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkzorgcentrum Het Nieuwe Hoek,0080::SB2,,1849,524,0,0,66,94,56,70,69,15,49,5,0,0,34,1,2,57,4,1,1
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dominicuskerk,0080::SB3,,1690,751,0,1,112,120,89,134,42,30,118,5,0,6,25,7,7,52,1,1,2
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw De Toekomst,0080::SB4,,1529,644,2,1,117,131,65,84,43,26,89,1,0,0,18,3,1,61,3,1,1
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Pelikaankerk,0080::SB5,,1855,770,1,2,143,132,65,91,58,47,113,5,0,1,35,11,0,67,1,0,1
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw 't Valeriuskwartier,0080::SB6,,1826,453,0,4,67,94,26,53,51,24,48,2,0,1,25,1,1,57,2,1,0
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau wijkzorgcentrum De Hofwijck,0080::SB7,,1944,730,1,1,124,139,88,88,50,26,100,2,0,1,39,4,2,62,2,0,3
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau M.f.c. Tylkendam,0080::SB8,,1404,401,0,0,65,89,24,22,45,22,38,0,0,2,20,1,1,71,1,0,0
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkgebouw Bilgaard,0080::SB9,,1487,555,0,0,92,165,20,35,71,21,35,1,0,5,31,3,3,72,0,0,1
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Adventkerk,0080::SB10,,2012,547,0,1,101,115,22,81,54,37,44,6,0,1,13,5,1,63,2,0,2
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau M.f.c. Westeinde,0080::SB11,,1722,790,1,2,170,184,65,55,62,63,78,4,0,1,17,10,1,79,0,1,0
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkzorgcentrum Swettehiem,0080::SB12,,1389,433,1,1,125,85,24,32,31,26,35,2,0,1,19,1,1,48,1,0,2
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkzorgcentrum Sint Jozef,0080::SB13,,1507,416,2,1,71,87,15,48,47,22,42,1,1,1,22,2,0,56,1,0,0
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Open Hof,0080::SB14,,1307,361,1,0,50,56,15,53,38,19,29,2,0,2,26,3,1,67,0,0,0
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau m.f.c. Vrijheidswijk,0080::SB15,,953,316,2,0,56,49,20,26,31,29,22,5,1,2,14,0,1,57,1,2,0
,Leeuwarden,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau m.f.c. Vrijheidswijk,0080::SB16,,1508,211,0,0,21,41,16,17,31,10,19,0,0,0,14,0,1,41,0,0,0
