contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis Hoogkarspel,0498::SB1,,1861,762,2,1,158,99,109,59,60,10,67,2,1,0,29,6,0,151,9,1,1
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Bantam,0498::SB2,,2009,643,3,1,160,68,96,33,53,6,65,2,1,0,22,6,1,126,2,0,2
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Water en Vuurhuis,0498::SB3,,1804,516,2,0,124,55,57,47,37,7,49,2,0,0,18,1,1,116,1,0,1
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Lindeboom,0498::SB4,,1464,531,1,1,142,51,77,35,41,2,40,2,0,0,13,2,3,120,1,0,2
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Harmonie,0498::SB5,,1216,408,1,1,100,37,74,28,30,10,24,0,0,0,16,1,0,85,0,0,3
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau De Bosmanstichting,0498::SB6,,1436,564,0,2,217,55,74,25,30,4,41,2,0,1,13,0,1,97,1,1,2
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Kleinhof,0498::SB7,,1657,683,0,0,125,72,118,59,36,5,78,2,1,1,19,3,1,159,0,2,2
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Irma la Douce,0498::SB8,,1191,417,0,0,91,28,102,11,24,4,29,3,0,1,17,1,0,94,0,0,12
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Wiekslag,0498::SB9,,1104,429,2,0,61,40,87,34,30,6,51,2,0,0,27,3,0,86,1,0,1
,Drechterland,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpshuis De Dregt,0498::SB10,,679,283,0,1,32,37,46,35,15,5,39,1,0,0,11,1,3,58,0,0,0
