contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zandvoorts Museum,0473::SB1,,1284,533,2,2,47,60,110,33,22,2,57,3,1,0,33,4,1,155,2,0,3
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Strandhotel Sunparcs Zandvoort,0473::SB2,,1810,622,1,0,42,55,123,29,33,5,56,4,2,0,37,4,2,222,2,0,6
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Oranje Nassauschool,0473::SB3,,1455,694,0,0,81,50,137,44,26,4,95,5,3,0,46,5,0,191,5,0,2
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Voormalig VVV kantoor,0473::SB4,,1498,501,2,1,50,43,78,33,25,3,59,6,0,0,26,1,5,163,6,1,2
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Rode Kruisgebouw,0473::SB5,,1955,612,3,2,58,82,94,33,63,3,48,6,0,0,46,3,3,169,0,1,3
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,"Stembureau ""De School"" voorheen Geref. Kerk",0473::SB6,,1093,471,0,2,45,47,115,32,11,6,67,3,0,2,26,1,3,108,2,0,3
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting Pluspunt Zandvoort,0473::SB7,,2152,690,0,3,65,80,78,33,62,5,43,0,2,1,54,9,1,251,1,0,5
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum,0473::SB8,,1003,388,0,1,58,44,63,20,15,3,48,2,0,0,19,3,1,112,0,0,0
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Nieuw-Unicum,0473::SB9,,166,94,0,0,20,12,8,3,19,6,6,0,0,0,13,0,0,6,0,0,1
,Zandvoort,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting A.G.Bodaan,0473::SB10,,777,423,0,1,52,26,158,18,4,7,74,0,0,0,18,0,1,61,3,0,1
