contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stadhuis,0222::SB1,,1149,382,0,0,94,44,71,26,23,9,45,1,0,0,13,4,0,52,0,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Montessorischool De Pas,0222::SB2,,1128,544,1,1,114,83,84,58,36,5,63,0,0,4,14,5,0,76,1,0,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingscentrum De Daele,0222::SB3,,1739,788,0,0,152,124,73,69,69,39,101,2,1,3,23,7,4,113,1,3,4
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Trefcentrum Het Trommelslag,0222::SB4,,1795,557,1,1,106,95,42,50,71,43,32,2,1,1,21,3,1,85,2,0,2
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau OBS Overstegen,0222::SB5,,1380,442,1,0,67,101,10,42,61,14,28,1,0,0,19,7,1,88,0,2,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dependance Ulenhofcollege,0222::SB6,,1417,496,0,1,80,64,45,49,71,26,40,4,2,0,18,2,1,92,2,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Schavenweide,0222::SB7,,1231,431,0,1,116,55,32,42,52,22,40,0,1,0,13,4,0,54,0,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sport- en cultureel centrum Oosseld,0222::SB8,,1158,505,1,1,111,54,88,67,22,7,63,2,1,0,12,0,2,73,1,0,2
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zaal Masselink,0222::SB9,,1033,272,1,0,56,42,28,22,27,7,27,2,1,0,6,2,0,50,0,0,2
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool te IJzevoorde,0222::SB10,,561,298,0,0,128,10,39,10,10,25,36,1,0,0,8,2,0,27,0,0,2
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verzorgingshuis Het Weerdje,0222::SB11,,918,398,0,0,101,67,49,30,31,8,52,1,0,1,5,3,0,49,1,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Buurthuis Fort Garryhorse,0222::SB12,,708,192,0,2,32,30,15,18,18,11,12,2,0,2,11,0,0,38,1,1,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verpleeghuis Den Ooiman,0222::SB13,,1271,540,1,0,116,62,97,49,25,34,57,3,1,0,10,2,0,83,1,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum Het Anker,0222::SB14,,1248,491,2,1,94,82,48,51,53,48,47,3,1,0,9,3,1,48,0,1,2
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Soc. Cult. Centrum 't Trefpunt,0222::SB15,,1541,293,0,1,39,64,14,22,30,12,22,1,0,0,22,2,0,62,2,0,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Wijngaard,0222::SB16,,1666,689,0,0,100,105,61,72,61,122,60,0,0,2,21,0,0,81,1,0,3
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sint Martinusschool,0222::SB17,,1214,397,0,0,139,59,29,24,25,7,34,0,0,0,11,2,1,66,0,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal De Pol,0222::SB18,,1041,322,0,1,107,46,21,28,44,1,22,1,1,0,11,1,0,36,1,0,2
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Ontmoetingscentrum St. Augustinuskerk,0222::SB19,,1036,350,2,0,102,40,35,19,50,3,27,0,0,0,14,0,2,58,0,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum St. Jozef Gaanderen,0222::SB20,,1008,366,0,0,139,47,32,25,31,4,28,0,0,0,6,1,0,52,0,0,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Openb.  basissch. De Huet,0222::SB21,,1150,451,0,0,78,70,46,52,58,13,61,4,0,0,14,0,0,54,0,0,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Multifunc. Centrum De Hoeksteen,0222::SB22,,1178,460,2,1,78,45,44,52,71,21,79,0,1,0,16,0,1,51,0,1,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Plattenburg  (A),0222::SB23,,1731,495,0,2,61,91,41,65,68,19,45,1,0,1,22,2,1,76,1,0,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Sporthal de Bongerd,0222::SB24,,1553,619,2,1,92,110,39,78,72,20,65,1,0,0,24,3,2,112,0,0,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool de Plattenburg  (B),0222::SB25,,1646,644,3,2,104,98,97,71,58,20,85,3,0,0,16,3,0,88,1,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Wijkcentrum De Zuwe,0222::SB26,,1360,438,2,0,105,62,55,33,32,11,60,2,0,0,9,1,1,66,1,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Croonemate,0222::SB27,,1688,505,0,1,110,101,35,37,42,19,49,3,1,0,13,4,0,89,0,0,2
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Yunio Kinderdagverblijf,0222::SB28,,1460,461,0,1,74,78,54,54,58,12,54,2,0,0,14,2,0,57,0,1,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Appartementencomplex Waterrijk,0222::SB29,,1840,683,1,0,129,104,84,69,50,23,87,1,0,2,35,5,1,90,0,2,1
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Zorgcentrum Oldershove,0222::SB30,,1647,511,0,0,199,68,25,33,41,10,29,2,0,0,10,1,0,88,2,0,3
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verenigingsgebouw Ons Huis,0222::SB31,,1057,320,0,0,114,32,33,15,32,3,22,1,0,0,8,2,0,55,0,1,2
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Dorpsaccommodatie De Horst,0222::SB32,,1135,345,0,0,161,26,35,17,22,1,15,0,0,0,4,2,0,59,1,0,2
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Partycentrum Olde Beth,0222::SB33,,368,144,0,0,55,11,6,7,20,1,7,0,0,0,5,0,1,31,0,0,0
,Doetinchem,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau App. complex Henricushove,0222::SB34,,1085,370,0,0,148,46,29,29,25,1,36,0,1,0,8,0,0,47,0,0,0
