contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,CDA - Europese Volkspartij,P.v.d.A./Europese Sociaaldemocraten,VVD - Europese Liberaal-Democraten,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Democraten 66 (D66),Newropeans,Europa Voordelig! & Duurzaam,Solidara,Partij voor de Dieren,EUROPESE KLOKKENLUIDERS PARTIJ (EKP),De Groenen,PVV (Partij voor de Vrijheid),Liberaal Democratische Partij,Partij voor Europese Politiek (PEP),Libertas
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Verenigingsgebouw De Wurf,0532::SB1,,1679,472,0,0,156,31,73,16,30,5,28,2,0,0,14,6,1,107,0,0,3
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Muziekschool Stede Broec,0532::SB2,,1453,515,1,0,111,42,89,49,28,11,51,1,0,0,16,0,0,115,0,0,2
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Gemeentehuis,0532::SB3,,1545,584,0,1,148,63,57,50,43,10,52,6,2,0,25,3,0,117,3,2,3
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Basisschool De Klimop,0532::SB4,,1843,678,0,0,144,72,108,42,46,9,66,1,1,1,23,8,0,155,0,1,1
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting Het Vereenigingsgebouw,0532::SB5,,1759,538,2,0,146,55,71,30,26,5,54,1,2,1,19,5,1,118,1,1,2
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Vierspan locatie De Wendel,0532::SB6,,1564,432,0,2,86,62,41,26,32,13,32,0,1,0,19,4,1,112,1,0,2
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Stichting Peuterspeelzalen SB,0532::SB7,,1283,416,0,1,66,52,54,41,38,12,25,0,1,1,28,3,1,92,0,1,1
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau Spec.basis.'t Palet Bovenkarspel,0532::SB8,,1784,468,4,1,51,71,51,35,47,19,37,1,0,1,15,1,1,133,3,0,2
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau ELAN Kinderopvang Stede Broec,0532::SB9,,1692,563,0,1,65,84,62,49,56,17,46,8,2,0,27,4,0,138,3,0,2
,Stede Broec,EP2009,Verkiezing van Europees Parlement 2009,,,2009-06-04,Stembureau 't Vierspan locatie De Woud,0532::SB10,,1425,437,2,1,53,52,56,37,33,9,52,1,1,0,23,2,0,114,1,0,3
